Version,Set,Item1,Item2,Item3,Item4,Item5
5,15,15,16,5,1,9
5,16,19,13,20,4,27
5,17,18,23,14,12,11
5,18,28,26,24,3,8
6,1,4,3,6,9,11
6,2,27,17,26,18,16
6,3,25,7,15,22,14
6,4,19,28,5,24,2
6,5,20,1,21,12,8
6,6,26,13,10,6,23
6,7,9,4,27,28,7
6,8,12,25,2,11,1
6,9,24,22,18,20,3
6,10,21,16,10,15,6
6,11,8,14,19,5,13
6,12,2,15,9,17,23
6,13,4,20,8,25,26
6,14,17,12,3,10,14
6,15,23,18,21,7,5
6,16,13,1,28,27,24
6,17,22,19,12,26,16
6,18,3,5,11,6,2
7,1,18,15,4,19,17
7,2,22,11,23,8,27
7,3,9,2,20,13,21
7,4,10,6,1,18,19
7,5,25,27,5,21,17
7,6,20,23,24,14,15
7,7,28,8,2,16,11
7,8,12,6,27,5,4
7,9,7,21,10,3,25
7,10,1,9,26,14,28
7,11,6,20,17,24,22
7,12,23,4,1,16,3
7,13,18,26,13,7,22
7,14,11,10,20,28,15
7,15,19,9,3,25,12
7,16,14,10,4,8,26
7,17,1,2,9,22,5
7,18,16,7,24,13,12
8,1,3,18,8,20,5
8,2,17,14,6,28,7
8,3,27,25,11,21,15
8,4,2,12,24,10,18
8,5,17,13,22,1,4
8,6,19,7,23,26,20
8,7,15,16,27,9,24
8,8,21,6,28,3,1
8,9,26,18,12,2,4
8,10,16,19,25,14,13
8,11,22,9,8,11,10
8,12,5,23,14,4,21
8,13,7,1,12,15,9
8,14,26,3,11,27,13
8,15,8,17,19,24,2
8,16,10,5,16,25,28
8,17,20,22,23,12,6
8,18,7,11,15,4,19
9,1,16,4,24,10,8
9,2,28,21,9,18,13
9,3,11,20,17,12,5
9,4,6,8,7,2,27
9,5,12,22,19,28,3
9,6,24,14,18,6,16
9,7,27,10,1,19,21
9,8,5,15,25,7,22
9,9,9,28,17,23,8
9,10,18,25,20,1,11
9,11,15,26,13,21,6
9,12,14,3,2,22,10
9,13,4,24,26,1,25
9,14,8,19,18,15,28
9,15,23,13,5,11,24
9,16,20,16,2,6,9
9,17,21,12,4,27,14
9,18,26,17,3,23,7
10,1,27,6,20,8,25
10,2,14,28,21,24,11
10,3,2,10,15,13,23
10,4,25,22,16,26,17
10,5,3,27,9,5,18
10,6,1,24,12,6,19
10,7,4,28,7,21,16
10,8,14,27,18,22,23
10,9,10,11,4,9,19
10,10,18,1,13,7,17
10,11,8,2,21,26,14
10,12,25,15,22,23,12
10,13,28,10,27,17,20
10,14,15,2,6,3,4
10,15,24,5,22,8,7
10,16,16,23,19,11,1
10,17,12,18,6,9,26
10,18,13,3,14,20,5
11,1,24,11,14,6,26
11,2,21,12,13,2,22
11,3,5,26,1,10,15
11,4,13,25,8,4,18
11,5,2,14,7,19,27
11,6,22,16,28,23,6
11,7,11,3,15,14,17
11,8,16,18,10,27,24
11,9,19,6,5,13,25
11,10,23,8,21,9,1
11,11,28,20,26,4,2
11,12,10,5,25,17,12
11,13,21,4,11,18,22
11,14,3,7,28,15,8
11,15,1,26,19,20,27
11,16,17,9,23,14,4
11,17,7,11,16,12,20
11,18,9,24,17,3,21
12,1,22,1,20,15,24
12,2,25,16,3,21,8
12,3,10,13,9,20,7
12,4,15,25,2,24,27
12,5,26,23,12,5,11
12,6,6,28,18,25,14
12,7,17,21,15,19,20
12,8,1,7,3,2,18
12,9,9,17,26,22,11
12,10,13,28,16,5,1
12,11,24,4,23,10,7
12,12,6,15,22,27,8
12,13,14,19,17,1,2
12,14,3,22,4,25,9
12,15,12,27,8,16,26
12,16,23,21,11,18,6
12,17,4,20,5,14,10
12,18,19,13,24,12,28
13,1,20,8,19,18,16
13,2,27,17,6,13,3
13,3,11,5,10,28,2
13,4,7,14,25,12,9
13,5,4,1,13,8,23
13,6,24,19,21,26,25
13,7,18,5,28,17,15
13,8,22,27,1,7,11
13,9,6,24,10,3,9
13,10,2,16,23,20,21
13,11,5,14,26,15,22
13,12,4,12,7,6,19
13,13,20,23,25,3,28
13,14,27,9,15,16,13
13,15,19,22,18,21,10
13,16,8,2,17,11,25
13,17,1,12,14,13,24
13,18,28,4,27,26,10
14,1,12,15,9,26,18
14,2,8,14,6,28,23
14,3,11,26,3,7,13
14,4,21,24,5,12,17
14,5,13,25,1,2,6
14,6,15,3,16,4,19
14,7,18,8,20,7,5
14,8,2,9,28,24,22
14,9,10,11,21,3,12
14,10,25,20,4,1,17
14,11,9,19,5,23,27
14,12,16,10,14,22,8
14,13,2,7,27,17,21
14,14,14,13,11,28,15
14,15,23,10,19,25,26
14,16,17,18,24,16,4
14,17,7,6,22,5,20
14,18,3,2,27,19,1
15,1,18,1,25,10,14
15,2,6,17,4,22,15
15,3,11,8,13,9,19
15,4,23,28,12,27,7
15,5,5,26,2,16,3
15,6,20,27,11,25,24
15,7,21,1,26,15,6
15,8,7,17,14,19,16
15,9,13,18,22,23,3
15,10,10,2,12,8,15
15,11,5,24,6,21,20
15,12,12,4,1,11,16
15,13,22,25,7,19,28
15,14,3,9,20,8,14
15,15,15,23,2,24,18
15,16,16,6,10,13,9
15,17,17,5,8,27,4
15,18,26,21,28,9,1
16,1,12,20,13,4,2
16,2,28,19,9,5,25
16,3,1,11,14,27,18
16,4,26,7,24,17,10
16,5,12,22,3,16,21
16,6,20,15,5,1,8
16,7,19,13,17,6,23
16,8,9,4,22,2,5
16,9,3,23,8,24,26
16,10,27,17,18,10,28
16,11,8,6,21,11,25
16,12,14,15,16,9,7
16,13,24,3,11,4,28
16,14,23,6,7,1,10
16,15,22,16,26,20,27
16,16,25,2,23,14,12
16,17,19,21,15,18,13
16,18,1,12,16,5,6
17,1,5,19,3,14,22
17,2,17,9,23,20,11
17,3,25,18,6,4,27
17,4,14,8,24,26,13
17,5,21,16,1,28,2
17,6,8,11,19,22,10
17,7,25,23,15,21,4
17,8,24,27,9,12,1
17,9,13,28,17,2,26
17,10,7,5,18,11,16
17,11,10,12,15,3,20
17,12,18,26,2,6,19
17,13,16,22,27,13,23
17,14,28,3,8,17,1
17,15,6,14,9,25,7
17,16,15,11,2,20,24
17,17,27,21,5,10,13
17,18,4,7,12,8,18
18,1,22,17,24,28,12
18,2,2,25,7,10,13
18,3,27,20,19,5,24
18,4,9,18,8,21,3
18,5,11,25,17,16,26
18,6,23,27,4,15,14
18,7,2,11,12,6,5
18,8,13,20,16,18,9
18,9,1,10,22,23,8
18,10,14,26,20,7,21
18,11,6,15,28,27,3
18,12,19,2,1,9,4
18,13,10,24,25,3,7
18,14,28,12,26,8,19
18,15,5,14,1,18,17
18,16,11,16,21,23,4
18,17,26,13,6,22,15
18,18,20,28,10,14,21
19,1,15,17,27,11,12
19,2,9,7,24,19,23
19,3,14,13,4,5,28
19,4,26,3,25,1,20
19,5,8,10,16,17,6
19,6,24,22,18,2,21
19,7,15,5,28,25,9
19,8,3,8,7,13,11
19,9,18,23,10,12,26
19,10,4,24,1,22,6
19,11,17,21,27,7,2
19,12,16,3,14,6,19
19,13,28,25,20,18,22
19,14,10,19,11,15,9
19,15,12,14,13,26,27
19,16,21,2,23,8,5
19,17,7,1,15,24,16
19,18,4,9,20,26,17
20,1,17,19,2,3,10
20,2,25,9,12,21,22
20,3,11,28,23,1,20
20,4,3,4,7,5,26
20,5,16,25,14,2,24
20,6,8,18,3,15,27
20,7,7,21,19,20,12
20,8,9,6,22,11,14
20,9,24,8,5,13,25
20,10,15,1,26,28,18
20,11,27,16,9,4,10
20,12,23,12,3,13,17
20,13,21,6,28,16,5
20,14,1,22,8,17,14
20,15,13,10,4,20,2
20,16,18,24,11,14,15
20,17,26,17,25,19,27
20,18,6,7,28,23,22
21,1,25,4,23,11,3
21,2,2,28,14,27,7
21,3,13,20,15,17,21
21,4,6,3,10,25,1
21,5,23,18,9,26,2
21,6,19,4,21,24,14
21,7,5,27,22,7,11
21,8,28,12,4,8,16
21,9,24,5,6,9,17
21,10,22,26,13,10,11
21,11,19,15,25,16,23
21,12,9,13,18,1,7
21,13,3,22,20,2,16
21,14,12,5,10,15,24
21,15,21,27,26,6,8
21,16,20,14,18,12,3
21,17,1,11,21,19,28
21,18,8,12,17,9,25
22,1,10,13,21,28,9
22,2,27,23,3,24,20
22,3,9,8,7,21,1
22,4,11,26,16,3,28
22,5,17,23,19,22,5
22,6,7,15,26,8,2
22,7,18,10,27,14,25
22,8,11,2,8,20,6
22,9,16,1,13,12,25
22,10,5,21,3,18,19
22,11,22,7,12,15,4
22,12,26,24,5,27,1
22,13,14,9,11,4,23
22,14,10,20,6,7,12
22,15,13,19,24,28,8
22,16,2,14,17,25,15
22,17,20,22,27,19,9
22,18,4,16,6,17,18
23,1,5,2,23,13,18
23,2,7,16,11,19,17
23,3,24,9,12,3,6
23,4,22,21,10,26,4
23,5,15,1,8,23,14
23,6,28,20,2,27,25
23,7,14,13,7,5,3
23,8,19,18,4,6,8
23,9,17,3,22,21,24
23,10,12,11,1,10,5
23,11,20,19,14,26,16
23,12,4,7,24,25,28
23,13,16,27,9,15,13
23,14,23,17,28,20,10
23,15,21,18,2,12,11
23,16,6,15,25,10,26
23,17,18,8,22,1,27
23,18,26,24,2,16,9
24,1,25,12,9,14,21
24,2,19,13,15,4,20
24,3,7,26,8,23,5
24,4,2,10,18,22,16
24,5,27,28,11,9,6
24,6,3,1,13,17,24
24,7,8,25,20,7,22
24,8,28,5,19,12,15
24,9,1,27,3,2,4
24,10,25,11,17,18,7
24,11,23,8,16,24,21
24,12,22,6,14,11,13
24,13,26,4,5,9,3
24,14,8,10,28,18,19
24,15,17,20,15,21,1
24,16,2,23,6,27,12
24,17,5,25,16,13,10
24,18,24,26,20,14,18
25,1,11,4,7,24,10
25,2,13,28,17,23,12
25,3,15,2,19,8,5
25,4,26,9,1,22,25
25,5,4,6,18,20,13
25,6,3,21,27,16,14
25,7,9,18,23,7,15
25,8,10,5,21,6,1
25,9,19,14,12,3,22
25,10,20,16,26,28,23
25,11,14,17,9,10,2
25,12,27,24,25,8,11
25,13,6,7,13,2,19
25,14,16,22,4,5,17
25,15,12,15,21,11,26
25,16,18,3,6,24,28
25,17,1,12,20,4,8
25,18,21,23,5,25,27
26,1,1,3,11,2,7
26,2,13,27,4,14,8
26,3,2,5,25,22,26
26,4,10,15,23,3,6
26,5,9,8,18,5,20
26,6,7,16,26,12,27
26,7,14,19,10,1,23
26,8,22,13,20,24,11
26,9,17,1,16,18,12
26,10,25,21,28,4,7
26,11,6,26,24,19,17
26,12,21,25,3,11,13
26,13,15,10,8,16,24
26,14,11,14,5,9,28
26,15,18,19,24,25,23
26,16,27,9,12,10,20
26,17,4,28,22,15,2
26,18,8,6,14,21,17
27,1,3,7,17,26,18
27,2,23,2,1,6,9
27,3,5,24,7,27,21
27,4,20,25,13,16,15
27,5,14,7,28,26,6
27,6,12,27,19,13,18
27,7,10,20,2,11,3
27,8,5,4,15,1,14
27,9,27,9,8,28,16
27,10,26,21,10,18,23
27,11,25,12,8,6,22
27,12,20,17,5,23,11
27,13,16,22,9,3,19
27,14,24,18,25,1,4
27,15,28,2,13,17,8
27,16,10,11,27,19,4
27,17,21,9,15,7,13
27,18,24,22,12,28,14
28,1,23,3,7,16,25
28,2,26,11,1,19,9
28,3,17,15,27,22,3
28,4,12,4,24,23,2
28,5,7,28,19,8,10
28,6,6,14,16,5,20
28,7,1,13,10,27,24
28,8,19,2,17,21,25
28,9,11,16,18,28,15
28,10,14,6,23,4,27
28,11,18,5,3,25,12
28,12,20,19,22,13,1
28,13,2,26,21,12,16
28,14,9,24,17,15,6
28,15,8,10,2,14,3
28,16,22,20,18,7,21
28,17,28,17,4,9,5
28,18,13,8,26,23,11
29,1,3,4,16,1,28
29,2,18,10,14,17,22
29,3,27,24,11,20,2
29,4,4,26,15,21,19
29,5,12,5,6,7,13
29,6,9,23,25,8,22
29,7,15,14,1,2,7
29,8,28,21,20,3,23
29,9,4,22,18,2,13
29,10,17,25,10,26,27
29,11,22,16,5,11,19
29,12,24,13,9,6,18
29,13,3,12,4,15,8
29,14,23,17,7,20,1
29,15,5,28,24,10,26
29,16,13,19,14,25,27
29,17,16,1,11,6,21
29,18,15,8,12,9,20
30,1,6,27,25,23,15
30,2,2,18,8,5,16
30,3,7,4,22,24,10
30,4,1,28,11,17,12
30,5,3,6,19,26,20
30,6,21,23,13,14,16
30,7,9,7,3,27,5
30,8,8,24,21,4,17
30,9,25,1,26,28,9
30,10,11,18,19,14,12
30,11,22,15,21,10,9
30,12,25,6,2,20,4
30,13,16,17,7,13,26
30,14,27,22,28,18,15
30,15,19,10,23,12,24
30,16,1,20,27,21,5
30,17,13,3,6,2,28
30,18,26,11,24,8,14
31,1,19,2,20,9,14
31,2,15,3,5,11,25
31,3,17,16,6,24,10
31,4,23,26,22,4,1
31,5,28,19,27,7,18
31,6,12,21,3,13,8
31,7,14,20,28,17,25
31,8,5,15,2,1,24
31,9,21,11,4,10,18
31,10,20,12,23,16,7
31,11,6,8,27,22,26
31,12,24,13,15,23,28
31,13,4,27,9,3,17
31,14,10,28,21,22,2
31,15,11,25,19,7,8
31,16,18,5,26,12,6
31,17,16,14,1,13,22
31,18,2,23,17,9,11
32,1,1,15,7,19,6
32,2,2,26,14,17,3
32,3,24,9,16,18,20
32,4,25,13,4,10,12
32,5,16,27,5,19,2
32,6,14,7,22,24,21
32,7,11,4,12,28,6
32,8,8,25,10,16,1
32,9,15,17,13,18,11
32,10,21,3,23,27,19
32,11,7,12,10,2,9
32,12,26,14,20,15,4
32,13,5,22,8,23,17
32,14,28,6,9,21,13
32,15,26,24,18,25,3
32,16,8,10,14,5,20
32,17,7,28,16,4,23
32,18,22,1,3,27,11
33,1,13,2,11,26,8
33,2,12,19,17,22,24
33,3,14,16,15,3,10
33,4,2,25,6,1,21
33,5,27,20,28,8,12
33,6,19,3,10,6,23
33,7,9,11,24,5,7
33,8,18,1,12,23,14
33,9,15,22,25,11,28
33,10,4,7,2,21,27
33,11,6,17,8,18,16
33,12,3,13,9,5,22
33,13,10,23,26,20,15
33,14,9,21,16,19,4
33,15,17,10,13,25,28
33,16,23,24,11,14,27
33,17,20,18,1,7,3
33,18,4,5,19,13,26
34,1,12,26,3,9,21
34,2,2,15,23,13,16
34,3,27,5,10,17,18
34,4,1,8,28,24,19
34,5,18,11,21,16,25
34,6,3,14,24,6,28
34,7,22,27,13,1,26
34,8,7,4,17,8,15
34,9,25,19,20,2,24
34,10,21,23,14,22,5
34,11,6,11,7,20,13
34,12,28,9,18,12,2
34,13,23,27,15,6,5
34,14,10,8,1,3,9
34,15,16,20,22,12,17
34,16,11,7,26,4,10
34,17,17,1,21,15,19
34,18,5,12,25,14,4
35,1,22,4,2,20,6
35,2,27,7,16,13,24
35,3,18,25,23,9,4
35,4,5,26,12,28,1
35,5,19,22,14,10,7
35,6,3,16,4,11,17
35,7,8,21,24,15,12
35,8,13,9,17,25,14
35,9,28,2,1,18,23
35,10,11,6,27,12,10
35,11,24,3,5,25,15
35,12,20,21,8,26,19
35,13,14,15,9,16,11
35,14,8,13,3,24,23
35,15,17,6,19,2,5
35,16,7,18,28,26,22
35,17,21,20,13,1,10
35,18,25,8,6,27,16
36,1,13,8,2,14,7
36,2,12,19,25,15,27
36,3,11,5,20,17,21
36,4,6,24,4,1,9
36,5,10,16,23,22,26
36,6,20,7,15,28,3
36,7,19,4,18,5,13
36,8,1,23,17,27,14
36,9,9,19,11,8,22
36,10,24,2,26,16,12
36,11,6,28,14,10,21
36,12,23,1,7,11,5
36,13,13,12,22,3,25
36,14,15,9,26,2,27
36,15,4,10,5,18,8
36,16,16,28,3,19,2
36,17,26,17,6,7,25
36,18,20,18,27,21,24
37,1,2,15,6,22,18
37,2,9,17,12,23,19
37,3,25,26,20,4,14
37,4,3,10,2,11,8
37,5,5,27,1,28,16
37,6,18,23,3,7,17
37,7,22,24,13,9,20
37,8,8,25,16,21,1
37,9,14,18,12,3,4
37,10,19,11,28,15,13
37,11,21,22,5,6,7
37,12,4,14,24,27,26
37,13,10,12,7,15,9
37,14,28,23,8,20,6
37,15,26,13,5,17,10
37,16,24,11,12,2,1
37,17,27,3,19,4,21
37,18,16,20,25,10,9
38,1,1,3,25,19,7
38,2,4,16,15,6,22
38,3,9,5,18,14,8
38,4,27,2,21,28,17
38,5,23,26,20,3,11
38,6,1,6,14,12,13
38,7,10,18,19,24,15
38,8,5,28,4,13,20
38,9,23,25,22,24,2
38,10,26,19,9,7,16
38,11,13,21,27,18,11
38,12,15,17,24,8,20
38,13,12,2,10,27,23
38,14,17,4,1,22,3
38,15,6,9,11,25,28
38,16,14,16,15,5,21
38,17,7,8,27,12,22
38,18,28,1,10,26,18
39,1,22,28,11,14,19
39,2,3,18,5,16,6
39,3,12,20,17,9,1
39,4,8,15,4,26,23
39,5,7,14,28,2,24
39,6,13,21,23,18,25
39,7,20,6,9,19,27
39,8,24,5,21,16,12
39,9,15,22,10,1,11
39,10,21,14,26,9,3
39,11,17,27,7,10,13
39,12,11,4,2,5,25
39,13,19,1,6,8,26
39,14,17,12,18,25,15
39,15,2,13,16,4,8
39,16,22,10,24,3,28
39,17,16,7,27,20,18
39,18,24,9,13,19,23
40,1,14,23,17,28,16
40,2,6,24,21,11,4
40,3,3,15,13,26,2
40,4,19,20,22,12,5
40,5,25,1,8,7,14
40,6,10,9,18,21,2
40,7,12,11,26,23,6
40,8,20,24,7,5,15
40,9,28,27,9,1,4
40,10,18,17,19,8,14
40,11,16,22,13,25,10
40,12,15,3,14,27,6
40,13,7,13,2,12,1
40,14,18,9,22,23,5
40,15,26,21,28,17,15
40,16,8,11,20,3,27
40,17,4,6,16,10,19
40,18,1,26,5,25,24
41,1,1,14,15,20,18
41,2,7,19,23,9,4
41,3,21,2,8,22,17
41,4,5,12,10,14,3
41,5,25,19,27,26,2
41,6,11,23,6,7,18
41,7,24,16,1,8,9
41,8,28,25,4,20,12
41,9,17,13,11,15,24
41,10,27,7,22,21,26
41,11,2,14,10,6,20
41,12,3,8,25,28,5
41,13,23,21,12,11,16
41,14,6,4,3,13,17
41,15,18,16,26,24,22
41,16,9,5,2,15,7
41,17,13,10,1,4,27
41,18,16,12,19,17,28
42,1,20,10,11,17,25
42,2,21,26,9,13,28
42,3,22,27,12,15,8
42,4,11,2,23,4,14
42,5,19,1,21,24,3
42,6,8,6,18,5,26
42,7,27,25,15,16,11
42,8,23,18,20,19,13
42,9,9,17,6,22,1
42,10,10,15,4,20,28
42,11,3,7,16,2,12
42,12,5,28,24,27,23
42,13,25,22,14,11,19
42,14,4,8,7,10,21
42,15,15,12,17,6,26
42,16,27,20,3,18,9
42,17,2,5,8,1,13
42,18,16,24,25,14,7
43,1,26,7,4,17,24
43,2,9,11,5,8,10
43,3,2,16,20,22,15
43,4,25,3,12,23,21
43,5,14,27,17,5,19
43,6,18,28,6,25,7
43,7,26,20,16,11,1
43,8,22,14,13,12,4
43,9,19,10,2,24,18
43,10,23,22,28,3,8
43,11,14,26,27,16,9
43,12,1,23,15,21,20
43,13,24,17,6,2,22
43,14,12,8,28,13,27
43,15,11,3,1,18,4
43,16,20,5,14,21,2
43,17,10,9,25,7,23
43,18,15,13,19,21,6
44,1,7,1,15,14,10
44,2,5,16,13,3,17
44,3,28,19,26,23,22
44,4,11,24,21,9,8
44,5,25,18,27,4,2
44,6,6,7,20,12,3
44,7,21,17,22,10,25
44,8,4,15,9,28,5
44,9,8,26,25,19,20
44,10,16,1,5,6,23
44,11,12,21,18,13,14
44,12,26,2,3,9,22
44,13,24,6,23,27,10
44,14,19,4,11,15,12
44,15,14,24,8,28,16
44,16,17,11,2,1,18
44,17,13,25,24,26,20
44,18,5,22,7,27,11
45,1,21,3,28,6,7
45,2,22,25,18,1,15
45,3,10,19,12,5,26
45,4,3,23,4,17,24
45,5,7,9,13,14,11
45,6,15,2,8,23,19
45,7,4,27,22,20,21
45,8,18,28,11,10,16
45,9,17,27,1,7,19
45,10,8,18,14,26,6
45,11,1,12,5,9,25
45,12,8,4,16,19,3
45,13,28,13,20,2,17
45,14,12,10,15,24,3
45,15,13,16,23,22,27
45,16,2,5,26,11,21
45,17,9,8,17,25,6
45,18,20,23,24,4,14
46,1,18,21,12,7,8
46,2,23,20,10,17,9
46,3,1,14,2,28,27
46,4,13,15,26,3,16
46,5,9,11,22,12,4
46,6,6,19,25,5,24
46,7,4,26,17,18,1
46,8,14,25,21,15,23
46,9,19,7,16,20,2
46,10,6,3,10,27,11
46,11,24,22,13,5,28
46,12,10,21,19,8,1
46,13,27,15,9,16,18
46,14,26,28,14,11,12
46,15,25,6,4,2,13
46,16,23,17,7,8,5
46,17,12,20,24,1,22
46,18,15,2,3,10,5
47,1,28,24,21,19,9
47,2,15,8,4,16,10
47,3,17,12,27,21,25
47,4,20,5,26,10,13
47,5,3,22,9,8,14
47,6,21,6,23,1,16
47,7,11,13,8,24,18
47,8,5,4,7,22,6
47,9,2,27,8,26,23
47,10,11,14,19,15,17
47,11,25,3,1,13,28
47,12,16,9,6,2,12
47,13,5,19,3,18,20
47,14,27,10,28,14,24
47,15,7,1,21,4,26
47,16,16,18,17,22,20
47,17,23,2,11,25,12
47,18,7,28,18,24,15
48,1,9,15,6,23,13
48,2,24,17,16,3,7
48,3,18,26,10,25,28
48,4,6,20,14,12,8
48,5,22,1,11,23,3
48,6,4,5,27,2,21
48,7,20,13,19,11,7
48,8,22,8,28,21,15
48,9,27,9,12,17,18
48,10,14,25,16,19,4
48,11,26,11,15,6,5
48,12,2,10,1,24,7
48,13,21,26,3,14,9
48,14,28,16,12,23,5
48,15,8,7,25,27,20
48,16,19,14,2,18,22
48,17,4,24,5,9,17
48,18,12,19,10,13,1
49,1,10,12,21,16,11
49,2,28,6,2,17,14
49,3,13,23,18,3,25
49,4,12,4,26,7,8
49,5,1,6,9,20,28
49,6,27,24,11,8,13
49,7,17,22,23,26,10
49,8,18,21,20,4,6
49,9,15,25,5,1,27
49,10,11,28,19,4,17
49,11,5,7,22,16,14
49,12,3,9,20,11,2
49,13,22,12,24,15,25
49,14,1,18,23,14,19
49,15,21,17,8,13,5
49,16,24,27,22,6,26
49,17,9,2,25,10,16
49,18,19,3,7,28,15
50,1,7,23,4,28,2
50,2,16,1,24,11,21
50,3,17,8,15,20,26
50,4,6,12,3,27,19
50,5,10,13,14,7,9
50,6,25,11,18,5,22
50,7,16,4,20,1,27
50,8,23,15,9,26,13
50,9,22,10,6,19,21
50,10,8,18,28,25,24
50,11,3,5,17,12,14
50,12,18,15,1,6,2
50,13,20,14,23,4,10
50,14,13,21,28,16,12
50,15,2,26,19,24,3
50,16,27,17,7,9,11
50,17,10,5,8,22,1
50,18,14,25,24,21,6
51,1,9,21,7,18,22
51,2,26,14,13,27,1
51,3,4,8,12,2,24
51,4,20,19,25,5,23
51,5,11,10,15,28,6
51,6,17,16,27,18,3
51,7,13,22,4,7,15
51,8,23,24,9,19,16
51,9,21,2,17,20,22
51,10,5,28,26,14,11
51,11,1,17,23,10,12
51,12,26,16,6,8,7
51,13,12,18,27,20,28
51,14,3,9,1,25,4
51,15,15,14,21,23,27
51,16,6,13,10,19,18
51,17,2,7,5,26,25
51,18,24,20,11,3,8
52,1,21,3,13,10,20
52,2,4,24,18,12,26
52,3,14,1,16,15,2
52,4,24,10,21,9,4
52,5,19,13,25,17,11
52,6,12,8,7,9,23
52,7,5,20,1,6,24
52,8,26,25,27,3,10
52,9,16,11,22,8,4
52,10,7,21,18,15,5
52,11,9,6,14,13,23
52,12,19,4,2,28,17
52,13,1,23,11,22,26
52,14,27,5,16,13,18
52,15,25,28,17,21,7
52,16,6,20,15,12,19
52,17,8,2,14,18,10
52,18,28,27,3,22,9
53,1,14,12,24,13,1
53,2,28,9,26,20,16
53,3,2,22,3,6,7
53,4,5,11,8,27,19
53,5,10,16,25,15,17
53,6,13,2,23,7,12
53,7,8,19,9,1,25
53,8,22,7,20,3,14
53,9,15,4,27,24,23
53,10,21,26,2,11,17
53,11,8,6,10,5,28
53,12,3,23,4,21,18
53,13,11,22,12,25,20
53,14,17,4,6,1,13
53,15,18,15,19,26,9
53,16,25,3,5,14,4
53,17,19,27,10,16,21
53,18,23,18,28,17,24
54,1,1,15,3,16,8
54,2,7,10,24,12,26
54,3,3,13,8,15,22
54,4,18,6,16,14,11
54,5,22,7,1,28,19
54,6,23,14,5,8,17
54,7,27,21,2,6,25
54,8,26,16,19,4,13
54,9,25,17,20,24,15
54,10,11,18,7,23,10
54,11,12,1,28,5,3
54,12,4,8,21,9,15
54,13,16,25,22,23,6
54,14,20,28,13,26,27
54,15,14,19,12,21,24
54,16,18,1,11,2,9
54,17,17,3,14,4,10
54,18,9,5,27,2,20
55,1,23,20,26,21,1
55,2,19,10,22,28,2
55,3,7,14,25,17,8
55,4,24,9,13,5,16
55,5,1,14,15,10,27
55,6,6,26,18,3,12
55,7,24,27,11,19,7
55,8,28,4,9,22,25
55,9,2,20,18,8,13
55,10,21,3,5,19,23
55,11,6,11,4,27,12
55,12,20,17,1,7,16
55,13,13,26,22,25,14
55,14,15,24,2,11,3
55,15,10,9,20,4,5
55,16,8,23,6,16,28
55,17,9,12,17,18,22
55,18,28,13,15,11,21
56,1,26,24,14,5,21
56,2,10,16,25,2,3
56,3,22,8,6,24,27
56,4,5,12,13,7,10
56,5,20,25,19,18,4
56,6,3,11,21,1,28
