Version,Set,Item1,Item2,Item3,Item4,Item5
6,17,25,28,9,15,14
6,18,7,8,26,6,24
7,1,16,7,9,21,23
7,2,26,1,22,3,6
7,3,15,12,2,11,8
7,4,5,19,24,18,20
7,5,14,10,13,4,27
7,6,3,28,17,15,7
7,7,14,21,19,23,25
7,8,22,17,18,9,24
7,9,10,2,27,26,1
7,10,28,3,15,24,16
7,11,11,18,4,6,12
7,12,23,16,20,13,8
7,13,10,5,25,28,26
7,14,19,14,1,22,7
7,15,2,8,16,21,6
7,16,25,17,3,5,4
7,17,9,10,12,2,13
7,18,11,27,5,7,20
8,1,6,22,8,25,13
8,2,21,26,3,19,16
8,3,12,24,23,5,14
8,4,1,6,11,9,17
8,5,25,2,22,15,18
8,6,20,8,10,19,4
8,7,23,27,3,16,5
8,8,24,7,11,1,15
8,9,17,20,26,12,28
8,10,16,4,7,14,2
8,11,18,13,28,21,27
8,12,10,9,5,11,22
8,13,4,25,12,1,21
8,14,27,15,14,20,17
8,15,26,28,2,24,19
8,16,7,10,18,23,3
8,17,8,6,21,9,27
8,18,13,11,19,3,12
9,1,13,20,28,7,1
9,2,24,4,6,17,23
9,3,22,3,8,12,14
9,4,5,15,1,18,19
9,5,20,16,2,9,25
9,6,21,24,27,26,22
9,7,28,17,15,10,4
9,8,18,14,5,8,1
9,9,6,22,20,16,3
9,10,11,26,9,8,23
9,11,2,5,13,17,27
9,12,7,25,6,24,19
9,13,14,21,23,28,11
9,14,12,18,16,10,15
9,15,9,2,22,3,28
9,16,4,11,14,13,26
9,17,19,23,7,17,21
9,18,27,12,10,25,20
10,1,20,23,2,1,6
10,2,17,9,18,24,8
10,3,22,15,21,4,28
10,4,11,14,1,27,16
10,5,3,19,25,18,13
10,6,26,7,12,22,23
10,7,5,10,14,6,24
10,8,4,8,19,11,2
10,9,13,16,17,21,5
10,10,28,27,25,10,7
10,11,1,3,20,26,9
10,12,7,11,8,5,15
10,13,2,17,21,12,18
10,14,24,22,11,28,10
10,15,3,9,4,23,27
10,16,16,19,26,6,12
10,17,15,13,24,20,14
10,18,8,1,28,23,25
11,1,2,24,27,22,1
11,2,6,4,7,13,20
11,3,12,14,9,18,28
11,4,8,21,17,3,10
11,5,25,5,15,26,16
11,6,23,13,22,28,1
11,7,14,6,24,25,21
11,8,18,2,7,11,3
11,9,21,20,5,9,22
11,10,1,12,8,4,26
11,11,19,22,16,17,11
11,12,15,27,23,5,6
11,13,25,18,4,11,21
11,14,10,23,13,19,9
11,15,16,14,12,7,8
11,16,24,28,3,20,5
11,17,27,26,19,25,17
11,18,9,15,10,16,2
12,1,1,12,4,6,24
12,2,7,20,18,10,26
12,3,9,25,13,16,5
12,4,17,1,3,22,11
12,5,20,8,27,15,19
12,6,14,9,28,4,7
12,7,11,25,23,5,12
12,8,28,21,1,2,10
12,9,18,13,6,27,22
12,10,3,26,24,8,15
12,11,19,1,16,21,7
12,12,12,26,9,13,17
12,13,15,19,6,14,2
12,14,5,4,22,8,20
12,15,27,11,10,16,24
12,16,23,17,18,2,14
12,17,26,28,21,6,3
12,18,4,18,25,23,15
13,1,22,8,26,23,10
13,2,28,27,5,12,3
13,3,1,17,15,14,9
13,4,21,24,13,18,8
13,5,6,10,12,19,5
13,6,16,25,17,22,20
13,7,3,4,2,7,27
13,8,19,11,28,20,23
13,9,6,1,9,27,18
13,10,26,16,11,21,14
13,11,10,24,7,13,4
13,12,8,2,20,28,25
13,13,9,15,21,24,12
13,14,13,3,14,1,25
13,15,26,5,19,18,4
13,16,17,6,27,8,16
13,17,2,23,11,15,13
13,18,22,7,14,12,20
14,1,25,5,1,24,10
14,2,7,22,15,19,21
14,3,12,16,18,17,28
14,4,14,2,4,27,26
14,5,10,3,19,9,24
14,6,13,6,20,11,8
14,7,24,22,23,2,12
14,8,17,7,10,5,6
14,9,8,9,25,4,16
14,10,27,13,26,14,28
14,11,23,20,21,3,18
14,12,11,12,1,15,7
14,13,5,19,17,8,23
14,14,18,6,16,14,22
14,15,4,28,11,26,9
14,16,20,21,2,1,13
14,17,15,10,3,25,17
14,18,27,18,9,7,19
15,1,10,14,20,1,23
15,2,8,27,28,24,7
15,3,12,25,19,6,2
15,4,4,15,22,13,16
15,5,14,5,3,9,21
15,6,17,18,26,11,24
15,7,16,2,8,5,1
15,8,9,4,6,20,23
15,9,25,21,27,24,11
15,10,2,3,17,7,13
15,11,18,28,4,19,1
15,12,22,27,15,26,25
15,13,21,12,8,10,11
15,14,23,7,6,16,3
15,15,20,14,24,17,19
15,16,13,10,12,22,18
15,17,26,9,5,7,15
15,18,28,26,10,16,2
16,1,26,2,7,20,21
16,2,22,17,14,28,8
16,3,2,24,3,4,12
16,4,1,10,15,6,26
16,5,11,13,22,19,5
16,6,24,23,27,2,9
16,7,3,20,8,15,18
16,8,21,6,28,17,4
16,9,5,16,23,13,14
16,10,25,1,7,3,11
16,11,21,9,4,10,22
16,12,18,16,24,27,20
16,13,7,8,14,12,25
16,14,15,19,16,28,13
16,15,10,26,25,23,17
16,16,6,11,2,18,5
16,17,9,1,13,21,8
16,18,19,12,20,26,27
17,1,4,23,24,19,28
17,2,11,14,26,2,6
17,3,20,15,9,12,16
17,4,24,8,13,3,26
17,5,23,22,18,5,7
17,6,27,3,16,11,10
17,7,19,25,2,22,21
17,8,28,18,6,14,15
17,9,7,13,17,27,12
17,10,1,4,16,5,24
17,11,14,21,19,10,27
17,12,9,28,12,25,6
17,13,15,11,17,4,20
17,14,3,5,22,26,1
17,15,8,19,18,9,2
17,16,23,24,21,15,7
17,17,5,20,10,13,25
17,18,12,17,23,1,8
18,1,6,7,11,28,22
18,2,10,25,4,8,27
18,3,7,17,26,18,5
18,4,12,6,23,21,13
18,5,4,19,3,1,14
18,6,26,24,18,25,16
18,7,17,9,20,28,11
18,8,13,7,14,2,10
18,9,3,1,12,18,15
18,10,14,27,24,23,22
18,11,16,5,8,21,28
18,12,17,26,1,19,9
18,13,25,2,22,20,3
18,14,13,15,6,24,19
18,15,18,10,11,23,8
18,16,21,12,5,20,4
18,17,6,16,25,9,7
18,18,5,27,2,15,17
19,1,8,22,15,14,24
19,2,13,4,25,11,17
19,3,16,10,19,3,12
19,4,1,20,27,6,21
19,5,15,16,7,4,23
19,6,24,11,5,9,14
19,7,27,18,28,2,1
19,8,6,26,10,22,4
19,9,11,13,21,27,15
19,10,23,28,9,5,3
19,11,20,18,13,7,26
19,12,14,21,3,17,12
19,13,19,8,7,25,2
19,14,1,22,9,16,18
19,15,27,3,8,6,5
19,16,28,25,1,12,24
19,17,22,20,17,10,19
19,18,2,23,26,8,6
20,1,18,14,25,23,4
20,2,11,9,27,22,12
20,3,7,6,24,17,5
20,4,28,3,19,13,11
20,5,15,21,10,25,26
20,6,24,14,2,20,16
20,7,4,11,1,27,23
20,8,6,10,13,18,9
20,9,5,15,2,12,20
20,10,22,19,17,16,23
20,11,4,21,18,8,3
20,12,26,2,9,14,17
20,13,20,13,6,25,1
20,14,21,28,22,7,24
20,15,8,12,16,26,11
20,16,25,5,14,19,27
20,17,2,15,4,3,13
20,18,10,1,28,7,8
21,1,18,6,21,11,5
21,2,27,17,13,16,28
21,3,2,22,12,4,7
21,4,14,28,25,10,18
21,5,8,24,20,9,19
21,6,3,23,21,26,25
21,7,12,27,15,18,28
21,8,3,4,20,10,16
21,9,19,1,26,22,6
21,10,17,7,8,3,14
21,11,9,24,23,13,2
21,12,15,14,11,1,10
21,13,26,23,28,5,20
21,14,6,17,12,24,4
21,15,7,11,1,16,19
21,16,10,2,5,21,9
21,17,25,8,27,15,22
21,18,16,13,14,21,1
22,1,13,7,9,28,10
22,2,16,8,17,6,26
22,3,24,19,23,12,10
22,4,1,5,4,27,21
22,5,11,20,28,2,8
22,6,14,12,19,3,6
22,7,18,9,25,17,15
22,8,4,14,26,23,27
22,9,12,8,5,13,22
22,10,28,16,6,15,2
22,11,17,19,10,4,21
22,12,22,25,18,11,24
22,13,9,27,7,20,3
22,14,23,2,15,1,17
22,15,21,20,16,14,18
22,16,19,4,15,8,25
22,17,7,26,24,1,13
22,18,5,3,22,11,16
23,1,26,11,24,3,15
23,2,20,18,19,7,23
23,3,21,9,22,6,25
23,4,13,27,14,8,12
23,5,16,4,10,24,2
23,6,28,11,5,17,1
23,7,23,22,27,10,3
23,8,18,1,8,26,9
23,9,19,21,12,28,2
23,10,20,13,4,17,25
23,11,5,6,7,15,14
23,12,9,16,11,12,23
23,13,2,17,3,18,22
23,14,1,24,8,20,10
23,15,27,5,13,19,26
23,16,12,15,21,23,7
23,17,22,18,28,4,14
23,18,25,7,6,27,16
24,1,6,23,9,14,20
24,2,24,3,13,5,18
24,3,26,28,20,22,15
24,4,7,4,19,9,11
24,5,2,25,1,14,12
24,6,8,21,23,24,28
24,7,17,10,11,27,6
24,8,5,26,3,25,4
24,9,23,22,1,16,13
24,10,24,17,11,21,14
24,11,10,12,15,18,9
24,12,28,25,16,24,3
24,13,11,20,18,2,27
24,14,15,8,16,21,19
24,15,22,1,2,5,7
24,16,3,27,6,9,4
24,17,12,7,10,26,20
24,18,8,13,18,19,17
25,1,11,2,3,25,21
25,2,23,10,5,8,19
25,3,6,28,4,7,24
25,4,15,14,22,13,9
25,5,17,12,25,23,1
25,6,21,16,27,18,26
25,7,20,3,19,6,1
25,8,27,9,24,2,17
25,9,16,20,14,4,5
25,10,26,8,12,28,22
25,11,13,6,10,15,11
25,12,24,5,7,25,18
25,13,3,15,20,22,17
25,14,9,26,2,10,16
25,15,19,18,27,1,12
25,16,4,14,7,11,8
25,17,25,23,21,28,13
25,18,1,24,26,15,4
26,1,9,26,14,19,28
26,2,18,3,23,6,8
26,3,21,22,24,20,27
26,4,10,28,3,14,11
26,5,2,4,12,13,6
26,6,15,19,23,11,25
26,7,7,16,17,12,5
26,8,20,25,2,8,9
26,9,14,10,4,18,22
26,10,3,27,21,7,28
26,11,11,13,26,12,20
26,12,10,1,5,17,21
26,13,12,19,22,24,2
26,14,13,3,1,16,9
26,15,5,23,15,2,27
26,16,28,6,16,22,17
26,17,25,24,8,27,26
26,18,1,18,7,4,15
27,1,21,9,28,5,19
27,2,14,17,13,26,23
27,3,22,4,8,27,20
27,4,24,12,16,10,3
27,5,25,11,9,1,7
27,6,26,2,18,21,6
27,7,14,15,20,19,24
27,8,17,7,13,28,27
27,9,4,16,2,23,11
27,10,8,5,6,15,10
27,11,19,7,1,3,2
27,12,12,18,17,25,22
27,13,27,15,3,9,26
27,14,8,21,11,22,13
27,15,6,12,25,5,14
27,16,28,1,23,20,10
27,17,16,19,24,13,18
27,18,11,5,26,22,4
28,1,9,8,21,4,17
28,2,22,14,19,7,26
28,3,5,24,20,11,18
28,4,23,22,27,6,1
28,5,8,10,17,2,7
28,6,3,28,12,4,13
28,7,7,20,15,16,21
28,8,24,23,9,3,6
28,9,2,26,10,25,13
28,10,16,27,14,8,1
28,11,19,25,12,11,9
28,12,18,17,28,23,15
28,13,4,21,6,26,19
28,14,27,13,18,10,5
28,15,15,2,3,14,8
28,16,17,6,11,1,24
28,17,28,5,25,20,16
28,18,10,9,22,21,12
29,1,16,22,18,9,23
29,2,1,21,14,2,28
29,3,20,27,19,12,6
29,4,7,11,26,23,3
29,5,9,13,5,24,8
29,6,10,16,4,15,25
29,7,3,20,18,17,14
29,8,27,28,2,11,19
29,9,5,7,8,12,26
29,10,15,6,10,17,24
29,11,13,1,21,25,22
29,12,17,2,4,5,23
29,13,21,11,16,14,12
29,14,18,4,24,1,28
29,15,25,20,13,6,7
29,16,23,10,22,19,3
29,17,26,15,28,27,9
29,18,11,8,1,10,20
30,1,8,24,25,23,11
30,2,4,19,9,13,14
30,3,5,15,1,12,18
30,4,17,3,20,21,26
30,5,27,14,23,10,7
30,6,2,6,11,18,16
30,7,22,9,5,7,24
30,8,19,25,17,16,27
30,9,13,3,2,22,15
30,10,14,26,6,24,21
30,11,20,12,10,28,4
30,12,1,5,14,3,25
30,13,21,23,20,9,17
30,14,1,8,22,26,16
30,15,11,19,15,28,5
30,16,12,4,27,24,2
30,17,13,18,7,21,10
30,18,6,28,12,8,3
31,1,6,18,19,3,25
31,2,15,21,24,11,10
31,3,7,27,14,18,20
31,4,16,17,4,5,13
31,5,26,25,23,28,12
31,6,18,19,3,8,21
31,7,9,10,27,1,4
31,8,22,7,17,19,15
31,9,25,26,24,20,2
31,10,14,13,8,6,23
31,11,3,12,11,16,7
31,12,22,10,5,6,28
31,13,19,24,26,13,1
31,14,4,11,15,20,12
31,15,28,17,25,14,9
31,16,23,27,21,2,5
31,17,18,4,16,26,8
31,18,2,9,6,1,22
32,1,8,2,10,17,19
32,2,24,22,16,27,14
32,3,12,13,1,15,23
32,4,21,7,9,4,6
32,5,10,14,26,5,25
32,6,15,16,2,9,28
32,7,20,22,13,17,11
32,8,28,24,7,3,8
32,9,16,20,23,19,6
32,10,27,15,25,21,1
32,11,12,2,18,14,17
32,12,5,9,3,20,10
32,13,26,11,28,18,13
32,14,25,23,4,7,22
32,15,11,6,27,15,8
32,16,24,17,12,26,21
32,17,20,1,9,8,18
32,18,3,5,19,4,27
33,1,23,26,20,15,5
33,2,14,12,11,9,27
33,3,1,4,21,8,19
33,4,10,18,7,23,16
33,5,22,25,6,14,15
33,6,2,3,27,13,17
33,7,16,9,8,12,5
33,8,19,1,24,10,18
33,9,6,28,13,25,4
33,10,3,21,22,26,11
33,11,28,2,20,7,24
33,12,17,16,1,6,26
33,13,13,21,5,2,14
33,14,9,23,15,24,3
33,15,7,8,17,27,25
33,16,4,11,18,22,2
33,17,19,10,28,16,20
33,18,27,18,12,23,13
34,1,21,25,7,18,6
34,2,2,14,16,10,26
34,3,23,22,8,28,27
34,4,7,19,9,13,15
34,5,12,14,3,20,1
34,6,17,5,11,4,24
34,7,10,7,22,6,12
34,8,13,16,25,24,20
34,9,11,8,2,19,23
34,10,18,26,4,3,9
34,11,1,28,15,5,17
34,12,20,27,21,16,23
34,13,14,13,15,8,4
34,14,12,24,19,22,21
34,15,9,1,25,11,7
34,16,26,3,10,17,27
34,17,5,19,28,14,18
34,18,4,23,6,2,1
35,1,18,15,17,21,12
35,2,22,6,26,5,19
35,3,25,27,10,1,28
35,4,15,23,14,24,16
35,5,13,26,2,7,3
35,6,9,17,8,28,22
35,7,15,12,6,27,26
35,8,24,9,5,25,18
35,9,8,21,23,13,10
35,10,25,3,16,12,2
35,11,19,20,27,4,22
35,12,7,10,11,1,14
35,13,6,16,3,21,28
35,14,20,2,17,1,18
35,15,27,5,13,9,11
35,16,4,7,12,23,24
35,17,2,25,19,15,8
35,18,14,6,20,11,4
36,1,6,10,9,24,2
36,2,3,22,5,25,20
36,3,17,14,7,16,19
36,4,13,4,1,12,21
36,5,23,11,18,26,28
36,6,5,1,24,27,16
36,7,6,8,20,17,15
36,8,16,13,27,22,10
36,9,21,15,5,2,7
36,10,1,23,26,9,19
36,11,24,18,8,3,14
36,12,11,17,4,10,25
36,13,8,9,16,12,5
36,14,28,2,22,18,15
36,15,26,20,21,7,11
36,16,3,25,23,19,13
36,17,27,28,14,4,9
36,18,10,12,13,20,6
37,1,16,4,26,13,9
37,2,12,24,28,17,3
37,3,8,27,18,6,7
37,4,9,21,14,25,20
37,5,22,16,3,11,1
37,6,26,15,4,10,5
37,7,11,28,7,19,13
37,8,24,14,23,2,22
37,9,25,18,10,15,3
37,10,17,12,19,26,27
37,11,2,24,13,20,8
37,12,4,1,15,16,21
37,13,23,17,6,5,9
37,14,7,12,25,27,2
37,15,10,22,14,8,21
37,16,19,6,18,11,16
37,17,5,20,1,28,23
37,18,24,3,17,25,4
38,1,20,18,27,22,4
38,2,3,13,5,14,6
38,3,7,1,17,9,22
38,4,18,28,10,23,12
38,5,11,27,21,24,15
38,6,4,7,8,26,20
38,7,10,19,9,2,11
38,8,21,5,22,18,25
38,9,14,8,12,3,1
38,10,13,11,24,6,17
38,11,16,2,28,26,25
38,12,23,19,4,21,14
38,13,27,5,2,12,6
38,14,20,7,19,15,16
38,15,1,26,28,13,24
38,16,17,3,23,7,10
38,17,15,9,22,18,13
38,18,8,25,11,23,16
39,1,9,21,20,17,18
39,2,14,5,7,11,28
39,3,12,10,20,22,24
39,4,19,17,16,27,25
39,5,18,23,26,7,13
39,6,6,4,21,1,2
39,7,15,20,9,14,3
39,8,5,24,19,7,8
39,9,26,22,12,9,23
39,10,28,8,21,3,27
39,11,15,6,25,10,1
39,12,14,26,2,16,17
39,13,4,11,3,28,12
39,14,22,13,1,5,19
39,15,28,16,24,6,18
39,16,2,23,27,21,10
39,17,25,15,13,8,11
39,18,1,14,24,4,7
40,1,21,19,6,3,9
40,2,17,14,13,28,10
40,3,11,1,8,18,26
40,4,23,12,5,25,20
40,5,7,4,15,16,22
40,6,24,27,2,19,28
40,7,5,21,11,17,26
40,8,22,25,14,8,6
40,9,13,15,16,27,3
40,10,9,20,7,1,2
40,11,12,10,4,18,19
40,12,26,22,17,24,15
40,13,1,6,11,23,3
40,14,10,9,28,24,8
40,15,21,13,25,20,12
40,16,18,2,23,5,4
40,17,27,7,6,26,14
40,18,8,16,3,10,5
41,1,3,5,10,2,1
41,2,6,28,20,19,15
41,3,25,24,9,21,16
41,4,2,8,1,12,17
41,5,27,18,11,10,14
41,6,7,28,21,22,5
41,7,19,26,15,14,23
41,8,8,17,13,4,2
41,9,12,3,7,9,27
41,10,16,17,22,6,23
41,11,13,1,18,20,27
41,12,4,26,28,19,25
41,13,14,9,12,15,11
41,14,20,10,26,5,24
41,15,21,16,12,13,7
41,16,3,11,4,2,22
41,17,23,14,18,25,24
41,18,28,6,26,8,21
42,1,16,8,9,4,18
42,2,19,21,10,24,15
42,3,26,22,1,12,14
42,4,11,20,17,3,4
42,5,18,7,23,13,19
42,6,2,25,22,28,9
42,7,24,12,5,16,11
42,8,17,23,15,1,27
42,9,6,2,20,14,13
42,10,25,18,3,21,26
42,11,10,7,16,17,28
42,12,5,27,6,11,8
42,13,15,3,24,2,7
42,14,1,11,25,9,21
42,15,20,4,27,23,28
42,16,22,13,3,19,5
42,17,9,26,2,10,6
42,18,28,12,14,15,8
43,1,10,4,13,6,9
43,2,24,22,26,27,20
43,3,25,14,17,4,19
43,4,16,11,21,23,2
43,5,15,6,5,12,18
43,6,7,10,8,25,20
43,7,1,19,28,22,11
43,8,5,3,14,17,21
43,9,9,23,8,27,25
43,10,26,16,19,20,12
43,11,3,15,23,28,13
43,12,19,17,2,18,9
43,13,11,20,22,8,10
43,14,7,15,4,5,6
43,15,13,24,16,1,14
43,16,12,2,18,21,22
43,17,28,27,1,7,17
43,18,4,24,6,3,26
44,1,14,18,24,11,7
44,2,28,5,15,4,2
44,3,21,6,20,1,23
44,4,12,19,25,17,10
44,5,22,8,7,16,3
44,6,26,9,27,13,11
44,7,4,8,12,23,24
44,8,2,19,14,20,16
44,9,18,3,9,27,5
44,10,21,13,24,22,17
44,11,15,25,10,26,1
44,12,27,28,6,21,4
44,13,17,18,11,15,20
44,14,13,7,28,9,12
44,15,8,1,19,16,5
44,16,14,22,3,10,23
44,17,6,26,2,7,25
44,18,8,21,15,9,17
45,1,20,14,9,3,19
45,2,18,16,22,6,28
45,3,25,11,5,2,13
45,4,24,21,27,19,10
45,5,23,12,17,1,6
45,6,14,5,18,8,26
45,7,23,9,25,24,7
45,8,11,10,12,4,16
45,9,2,13,8,15,27
45,10,21,1,7,14,3
45,11,20,25,22,28,4
45,12,5,23,17,13,10
45,13,22,27,26,12,15
45,14,19,24,1,6,18
45,15,20,28,21,14,5
45,16,9,15,16,23,11
45,17,3,17,4,26,8
45,18,7,2,13,18,12
46,1,12,6,20,11,19
46,2,3,13,28,26,25
46,3,27,16,9,17,14
46,4,10,4,15,18,1
46,5,23,8,7,21,19
46,6,24,27,25,5,22
46,7,6,17,11,10,3
46,8,28,24,1,9,12
46,9,16,2,10,26,21
46,10,17,20,5,7,18
46,11,8,4,6,13,24
46,12,27,3,19,25,15
46,13,22,11,2,14,23
46,14,1,15,16,20,13
46,15,5,7,4,22,9
46,16,18,28,21,11,8
46,17,6,25,14,16,12
46,18,1,26,23,5,2
47,1,4,23,27,20,14
47,2,19,13,26,7,11
47,3,17,14,24,28,15
47,4,9,22,19,10,6
47,5,5,12,18,27,16
47,6,2,25,24,8,1
47,7,21,10,13,4,14
47,8,18,26,25,17,22
47,9,8,2,12,3,20
47,10,7,6,11,27,24
47,11,15,5,17,19,21
47,12,16,10,3,28,1
47,13,26,20,5,24,9
47,14,13,23,18,22,3
47,15,25,21,12,15,7
47,16,2,19,23,6,28
47,17,11,9,16,25,4
47,18,10,1,8,22,7
48,1,15,8,22,16,20
48,2,11,10,2,25,27
48,3,12,24,19,3,4
48,4,17,20,23,28,9
48,5,14,27,1,26,18
48,6,6,16,13,21,5
48,7,7,14,10,2,28
48,8,23,5,8,12,17
48,9,1,9,13,19,22
48,10,20,11,21,24,26
48,11,3,7,6,18,15
48,12,25,4,17,1,27
48,13,9,12,26,14,10
48,14,24,15,22,11,23
48,15,13,28,25,8,6
48,16,19,18,4,2,21
48,17,27,3,7,23,16
48,18,10,19,20,5,25
49,1,20,8,9,18,6
49,2,28,1,3,5,11
49,3,16,22,2,6,17
49,4,19,23,8,25,26
49,5,15,20,14,10,13
49,6,1,22,12,27,21
49,7,2,3,24,9,18
49,8,26,4,7,17,16
49,9,14,11,27,19,13
49,10,10,25,23,4,18
49,11,28,17,11,12,24
49,12,21,15,9,20,3
49,13,24,27,10,16,8
49,14,22,12,4,13,5
49,15,25,20,1,7,2
49,16,26,18,28,15,16
49,17,5,21,6,14,23
49,18,4,7,15,2,19
50,1,2,26,28,27,20
50,2,22,8,11,7,14
50,3,3,1,23,12,15
50,4,16,9,19,5,4
50,5,17,21,13,24,10
50,6,18,25,6,14,26
50,7,27,9,15,8,2
50,8,23,12,28,21,7
50,9,6,24,3,20,22
50,10,17,5,11,1,25
50,11,10,13,16,18,28
50,12,4,19,26,3,8
50,13,11,2,21,9,12
50,14,1,16,20,23,24
50,15,22,4,14,15,25
50,16,13,17,18,19,27
50,17,6,10,5,12,7
50,18,8,14,18,24,1
51,1,12,18,20,11,19
51,2,27,22,21,10,26
51,3,19,24,17,2,14
51,4,4,23,12,13,8
51,5,3,16,2,28,14
51,6,25,24,15,13,5
51,7,20,26,7,4,27
51,8,9,23,10,11,3
51,9,21,28,22,25,19
51,10,13,17,27,3,20
51,11,24,1,4,7,21
51,12,28,5,8,22,18
51,13,26,6,1,15,11
51,14,18,3,21,16,25
51,15,14,27,5,6,9
51,16,12,15,10,23,26
51,17,1,13,16,22,2
51,18,8,6,7,9,17
52,1,20,1,22,6,28
52,2,11,21,2,8,10
52,3,23,18,20,7,17
52,4,16,25,24,14,12
52,5,6,18,27,11,4
52,6,5,28,9,26,13
52,7,27,3,25,12,6
52,8,10,28,4,15,24
52,9,13,7,1,8,26
52,10,6,11,19,16,23
52,11,17,4,28,3,22
52,12,9,2,5,24,18
52,13,8,21,16,20,12
52,14,7,14,11,17,15
52,15,3,19,26,10,1
52,16,4,13,25,2,23
52,17,22,20,14,21,5
52,18,15,27,19,1,9
53,1,5,15,27,16,7
53,2,23,22,26,11,24
53,3,9,14,1,21,4
53,4,24,6,18,15,10
53,5,25,11,3,13,20
53,6,19,27,24,5,8
53,7,12,7,13,28,9
53,8,21,2,6,17,3
53,9,20,5,10,4,1
53,10,26,17,12,22,2
53,11,28,14,8,19,23
53,12,16,9,17,4,25
53,13,18,26,12,1,21
53,14,7,10,19,27,22
53,15,15,8,3,20,2
53,16,19,12,14,13,6
53,17,25,28,23,18,27
53,18,2,16,5,26,11
54,1,26,6,10,9,13
54,2,24,23,3,5,7
54,3,14,16,17,1,8
54,4,12,20,18,2,10
54,5,9,21,15,23,22
54,6,7,19,11,25,28
54,7,21,17,13,10,27
54,8,11,12,4,8,3
54,9,14,22,2,24,13
54,10,5,25,15,28,1
54,11,20,19,9,26,16
54,12,27,4,14,10,18
54,13,16,24,21,28,6
54,14,3,2,26,7,5
54,15,11,18,8,1,17
54,16,15,22,25,12,19
54,17,23,9,20,6,27
54,18,4,26,24,19,17
55,1,26,15,21,11,14
55,2,25,7,13,20,24
55,3,23,2,4,6,1
55,4,8,17,10,9,28
55,5,14,13,5,23,11
55,6,22,19,9,18,3
55,7,24,12,28,17,27
55,8,2,15,6,25,21
55,9,3,16,27,22,13
55,10,5,10,23,8,26
55,11,28,11,2,20,19
55,12,13,1,15,18,16
55,13,21,8,7,27,6
55,14,1,9,25,14,12
55,15,17,4,22,11,20
55,16,10,3,16,21,23
55,17,18,5,7,19,12
55,18,16,24,28,26,4
56,1,2,20,28,13,21
56,2,4,17,6,5,15
56,3,7,8,10,22,25
56,4,27,3,1,14,28
56,5,9,7,17,23,16
56,6,26,6,20,12,22
