Version,Set,Item1,Item2,Item3,Item4,Item5
36,4,14,19,8,1,2
36,5,3,24,17,12,22
36,6,11,25,7,20,23
36,7,22,4,21,13,1
36,8,9,11,12,5,8
36,9,15,2,26,23,16
36,10,18,17,19,6,20
36,11,4,14,24,9,11
36,12,16,10,22,17,7
36,13,23,25,1,19,3
36,14,2,5,6,17,13
36,15,20,8,3,21,26
36,16,12,18,2,15,10
36,17,24,19,4,23,8
36,18,14,22,13,11,15
37,1,23,8,16,9,6
37,2,7,3,4,14,5
37,3,19,12,20,13,10
37,4,25,9,26,22,18
37,5,8,16,21,7,6
37,6,25,15,2,17,24
37,7,10,6,5,11,23
37,8,12,3,9,16,14
37,9,17,18,11,26,1
37,10,5,20,25,8,4
37,11,13,1,15,19,9
37,12,24,21,16,18,2
37,13,15,23,17,3,4
37,14,7,26,12,5,21
37,15,6,14,15,20,10
37,16,22,13,1,8,24
37,17,26,17,25,14,12
37,18,11,23,22,2,19
38,1,18,7,3,11,13
38,2,22,14,10,26,19
38,3,23,21,5,24,17
38,4,20,9,1,4,2
38,5,3,6,8,12,15
38,6,16,22,18,25,5
38,7,26,24,10,6,11
38,8,1,21,7,12,20
38,9,17,2,13,9,25
38,10,16,15,14,19,18
38,11,13,22,26,23,12
38,12,2,10,8,4,7
38,13,21,5,19,3,25
38,14,6,4,23,1,26
38,15,9,11,3,24,15
38,16,14,8,5,13,18
38,17,10,4,16,17,20
38,18,7,9,6,22,14
39,1,14,7,13,15,23
39,2,2,1,21,22,3
39,3,19,12,25,24,11
39,4,8,26,17,16,7
39,5,18,23,20,3,13
39,6,1,10,11,25,17
39,7,24,12,15,7,16
39,8,20,6,18,2,26
39,9,4,19,11,10,21
39,10,15,25,22,20,8
39,11,5,18,7,26,9
39,12,3,13,19,2,6
39,13,17,24,21,14,4
39,14,11,2,23,8,12
39,15,9,10,14,1,5
39,16,12,18,4,6,22
39,17,10,9,23,16,25
39,18,15,5,26,4,19
40,1,25,4,24,6,9
40,2,8,3,1,18,17
40,3,25,21,14,26,2
40,4,22,19,24,7,20
40,5,13,5,12,15,1
40,6,4,25,7,2,3
40,7,23,17,20,5,14
40,8,9,22,12,3,16
40,9,7,11,15,21,18
40,10,1,10,3,23,24
40,11,21,17,9,19,8
40,12,2,16,5,11,22
40,13,26,13,10,20,8
40,14,12,24,6,18,14
40,15,13,26,16,4,11
40,16,19,7,18,10,1
40,17,23,15,6,21,17
40,18,10,20,2,12,25
41,1,9,2,4,12,19
41,2,1,6,25,13,7
41,3,24,3,5,8,26
41,4,17,22,4,18,23
41,5,6,1,19,14,16
41,6,15,21,9,22,10
41,7,18,5,12,1,23
41,8,3,20,2,11,6
41,9,24,13,10,12,21
41,10,5,23,26,25,19
41,11,16,15,8,10,4
41,12,20,11,9,17,13
41,13,7,2,18,24,15
41,14,11,14,22,3,26
41,15,16,25,21,1,20
41,16,14,8,17,7,12
41,17,26,16,23,9,24
41,18,21,3,19,20,18
42,1,21,2,6,8,23
42,2,19,17,24,13,22
42,3,5,20,11,4,7
42,4,8,9,25,18,24
42,5,1,12,15,25,11
42,6,10,22,26,5,21
42,7,6,19,3,15,9
42,8,4,17,14,26,1
42,9,12,16,7,23,2
42,10,11,14,8,19,10
42,11,18,6,20,17,16
42,12,25,8,22,3,4
42,13,2,24,13,5,14
42,14,20,26,1,9,15
42,15,22,7,17,10,6
42,16,24,25,20,14,12
42,17,3,18,16,23,10
42,18,13,11,9,21,7
43,1,23,1,8,22,24
43,2,2,10,18,21,26
43,3,17,4,3,13,15
43,4,22,14,5,16,25
43,5,19,7,23,8,20
43,6,17,1,22,9,2
43,7,25,26,19,24,18
43,8,9,12,21,8,3
43,9,16,11,6,14,15
43,10,5,3,10,7,1
43,11,21,24,13,20,4
43,12,26,19,2,16,11
43,13,10,15,25,6,13
43,14,12,18,20,16,5
43,15,14,23,4,7,9
43,16,11,6,24,1,3
43,17,8,18,14,2,13
43,18,6,17,11,12,5
44,1,20,9,10,22,14
44,2,12,16,19,1,4
44,3,15,11,18,5,8
44,4,7,21,26,6,22
44,5,3,13,25,17,23
44,6,14,5,1,2,21
44,7,9,6,4,19,13
44,8,10,16,24,15,17
44,9,4,22,11,18,1
44,10,8,20,16,26,3
44,11,15,23,12,10,21
44,12,5,14,7,3,24
44,13,18,8,9,25,6
44,14,22,19,17,11,12
44,15,13,8,2,26,10
44,16,7,20,15,1,19
44,17,6,4,23,24,5
44,18,7,21,2,25,17
45,1,16,9,5,13,21
45,2,26,3,17,15,2
45,3,11,4,21,20,12
45,4,18,1,6,10,14
45,5,19,15,5,22,25
45,6,24,7,8,9,11
45,7,20,13,2,23,22
45,8,17,10,12,3,19
45,9,4,25,16,14,7
45,10,23,26,1,6,8
45,11,2,24,25,11,10
45,12,21,22,3,19,18
45,13,16,2,8,4,6
45,14,9,5,7,17,18
45,15,24,14,15,26,20
45,16,1,12,13,17,16
45,17,3,23,14,21,11
45,18,25,7,22,12,26
46,1,18,17,26,7,4
46,2,6,19,14,20,13
46,3,2,18,1,12,9
46,4,20,16,3,24,25
46,5,18,13,23,15,5
46,6,12,21,17,8,14
46,7,10,26,7,11,13
46,8,23,2,15,25,19
46,9,5,10,4,9,3
46,10,21,6,24,16,22
46,11,25,1,20,11,17
46,12,15,8,22,5,4
46,13,26,12,6,23,9
46,14,19,24,1,21,8
46,15,3,20,9,2,15
46,16,14,11,16,22,10
46,17,13,25,21,4,26
46,18,2,5,19,6,7
47,1,26,9,19,23,16
47,2,11,15,21,6,4
47,3,17,8,10,5,20
47,4,1,9,24,13,22
47,5,25,3,18,14,12
47,6,2,21,4,16,1
47,7,14,26,17,7,15
47,8,11,2,13,19,5
47,9,8,12,22,20,7
47,10,24,18,23,10,21
47,11,16,3,7,13,6
47,12,10,14,9,25,8
47,13,23,4,11,18,20
47,14,1,15,26,5,24
47,15,22,6,12,17,2
47,16,4,25,14,19,23
47,17,15,22,16,18,3
47,18,17,24,11,9,19
48,1,20,7,18,21,15
48,2,8,11,13,3,26
48,3,5,21,25,22,23
48,4,12,7,3,4,24
48,5,8,15,2,14,1
48,6,9,20,6,21,5
48,7,4,19,12,10,18
48,8,7,11,6,1,25
48,9,17,23,20,26,9
48,10,13,19,8,18,14
48,11,3,17,5,1,16
48,12,6,22,10,15,12
48,13,19,16,24,8,17
48,14,21,1,23,11,14
48,15,26,5,12,2,16
48,16,22,4,3,13,20
48,17,25,16,15,9,18
48,18,23,10,7,24,2
49,1,14,17,16,13,23
49,2,3,7,9,10,1
49,3,20,6,5,19,24
49,4,10,15,4,26,17
49,5,12,13,21,8,25
49,6,18,20,1,2,17
49,7,19,8,22,7,16
49,8,15,14,24,3,12
49,9,21,25,17,6,10
49,10,4,2,18,22,11
49,11,1,19,26,3,21
49,12,9,23,15,12,8
49,13,11,5,25,20,3
49,14,13,24,22,23,7
49,15,5,9,2,4,14
49,16,16,12,20,10,11
49,17,18,26,14,24,6
49,18,9,13,19,15,11
50,1,7,1,13,12,23
50,2,11,17,6,8,3
50,3,24,10,19,4,2
50,4,25,9,1,26,22
50,5,7,21,14,16,20
50,6,6,18,13,25,15
50,7,3,4,8,23,5
50,8,24,15,16,20,26
50,9,10,1,5,12,13
50,10,21,18,3,2,9
50,11,22,14,26,19,11
50,12,1,4,17,24,25
50,13,23,16,2,6,10
50,14,22,8,15,5,21
50,15,12,20,4,14,9
50,16,5,7,18,17,19
50,17,26,3,10,14,13
50,18,8,12,11,24,6
51,1,15,23,17,11,12
51,2,25,26,7,2,8
51,3,6,13,9,17,14
51,4,19,3,25,15,23
51,5,13,22,21,24,18
51,6,15,4,8,20,1
51,7,10,9,11,16,7
51,8,3,2,6,14,22
51,9,12,25,4,21,19
51,10,26,6,20,5,24
51,11,4,13,15,7,2
51,12,20,22,23,1,19
51,13,16,5,10,25,13
51,14,14,18,1,26,12
51,15,2,24,9,22,17
51,16,19,3,20,6,10
51,17,5,11,12,21,26
51,18,16,10,8,18,4
52,1,13,4,21,14,9
52,2,11,10,2,22,18
52,3,20,19,5,9,13
52,4,23,21,7,17,8
52,5,2,12,20,25,24
52,6,3,14,22,1,15
52,7,6,26,12,23,4
52,8,18,24,16,5,8
52,9,17,19,10,15,21
52,10,7,25,3,9,11
52,11,21,1,12,13,6
52,12,17,2,14,8,20
52,13,16,26,18,19,3
52,14,24,11,7,15,1
52,15,22,5,23,25,10
52,16,1,16,26,4,6
52,17,14,12,19,7,18
52,18,2,23,24,3,9
53,1,11,17,13,16,2
53,2,9,8,25,18,6
53,3,23,5,14,10,1
53,4,7,20,21,26,22
53,5,19,15,8,2,1
53,6,4,11,24,21,3
53,7,9,16,26,22,12
53,8,10,14,24,20,25
53,9,6,17,4,5,7
53,10,13,20,18,11,23
53,11,5,21,2,3,12
53,12,8,1,9,26,10
53,13,15,6,19,12,16
53,14,1,22,25,17,18
53,15,14,23,11,16,5
53,16,4,13,22,8,24
53,17,17,10,15,3,7
53,18,25,2,13,19,26
54,1,10,9,22,12,7
54,2,8,5,17,11,26
54,3,16,25,23,1,21
54,4,18,24,14,13,15
54,5,20,4,3,6,22
54,6,2,14,17,23,19
54,7,8,11,6,7,25
54,8,26,18,10,21,20
54,9,24,3,12,13,16
54,10,19,9,1,4,5
54,11,12,8,2,20,15
54,12,14,7,16,10,4
54,13,23,15,6,9,22
54,14,24,19,26,11,21
54,15,25,3,5,18,17
54,16,9,1,11,2,16
54,17,22,8,13,25,14
54,18,21,6,5,15,2
55,1,4,26,15,16,25
55,2,13,24,10,17,9
55,3,22,6,19,11,14
55,4,1,7,20,23,18
55,5,26,10,2,6,5
55,6,21,17,15,8,16
55,7,18,12,11,5,4
55,8,3,23,10,19,8
55,9,5,24,16,7,22
55,10,11,13,1,3,26
55,11,12,2,7,20,25
55,12,23,21,9,14,24
55,13,6,18,8,1,19
55,14,15,22,4,17,11
55,15,13,20,18,9,5
55,16,17,25,21,12,14
55,17,2,4,23,7,13
55,18,20,16,8,21,3
56,1,26,17,20,22,23
56,2,7,8,5,24,19
56,3,6,21,16,18,9
56,4,15,13,11,10,2
56,5,1,3,25,4,17
56,6,7,14,26,15,18
