Version,Set,Item1,Item2,Item3,Item4,Item5
5,12,16,5,9,12,2
5,13,24,21,25,18,8
5,14,16,14,4,13,23
5,15,9,21,7,25,6
5,16,19,3,24,20,23
5,17,13,7,21,22,5
5,18,17,15,19,8,9
6,1,21,6,14,8,20
6,2,24,9,1,3,11
6,3,4,5,23,10,25
6,4,14,16,22,12,15
6,5,6,18,20,17,13
6,6,10,2,24,21,19
6,7,8,23,16,11,1
6,8,22,4,7,9,12
6,9,5,17,3,15,1
6,10,25,10,2,6,16
6,11,11,19,18,13,7
6,12,17,8,4,24,2
6,13,23,21,9,15,13
6,14,3,2,25,14,18
6,15,20,22,5,11,10
6,16,12,4,1,25,19
6,17,7,23,6,16,20
6,18,15,24,12,5,18
7,1,15,1,16,18,22
7,2,5,19,21,13,2
7,3,8,12,11,23,17
7,4,4,3,10,6,22
7,5,25,9,14,24,13
7,6,20,7,10,8,15
7,7,18,11,23,16,5
7,8,12,2,17,9,14
7,9,21,8,19,3,16
7,10,1,25,24,20,7
7,11,11,14,6,21,4
7,12,10,13,9,1,23
7,13,22,17,18,6,25
7,14,2,20,7,12,3
7,15,19,15,22,4,9
7,16,16,24,5,17,25
7,17,1,6,10,14,12
7,18,3,15,13,2,11
8,1,2,12,8,19,5
8,2,20,21,16,14,17
8,3,13,3,6,11,7
8,4,5,17,18,9,10
8,5,6,8,1,2,22
8,6,15,14,7,25,11
8,7,9,20,4,13,8
8,8,22,24,23,10,7
8,9,17,13,6,19,16
8,10,11,1,4,3,24
8,11,5,25,15,23,8
8,12,24,9,2,20,18
8,13,23,22,21,1,12
8,14,4,10,25,16,15
8,15,18,3,12,19,21
8,16,13,4,5,14,1
8,17,9,11,25,22,21
8,18,10,23,20,17,3
9,1,7,16,22,8,14
9,2,12,19,13,20,25
9,3,3,18,14,1,23
9,4,11,16,19,22,9
9,5,4,2,17,7,21
9,6,13,24,11,10,8
9,7,19,1,2,15,20
9,8,25,10,8,3,18
9,9,2,6,23,5,4
9,10,16,20,3,24,22
9,11,7,5,11,21,17
9,12,1,13,15,18,4
9,13,12,9,14,6,10
9,14,24,22,13,17,2
9,15,3,5,9,23,6
9,16,8,11,12,4,20
9,17,14,7,25,9,19
9,18,15,6,18,21,24
10,1,22,25,24,2,12
10,2,21,5,8,13,16
10,3,19,18,7,10,23
10,4,17,14,3,15,24
10,5,6,20,5,11,25
10,6,17,10,1,9,4
10,7,14,2,23,22,13
10,8,11,12,16,18,6
10,9,8,4,19,7,3
10,10,9,23,20,21,15
10,11,10,19,22,5,14
10,12,24,1,6,16,7
10,13,18,17,8,12,9
10,14,2,15,10,13,11
10,15,16,21,3,25,1
10,16,20,24,12,4,5
10,17,23,8,17,15,6
10,18,25,7,9,18,2
11,1,8,21,10,24,12
11,2,13,18,20,1,5
11,3,25,16,2,4,17
11,4,10,6,9,24,21
11,5,1,17,22,8,19
11,6,23,25,15,12,1
11,7,20,4,21,14,18
11,8,12,3,13,17,7
11,9,19,14,24,11,23
11,10,15,9,16,22,3
11,11,14,8,17,2,11
11,12,6,19,7,5,15
11,13,25,23,21,22,13
11,14,4,11,5,3,9
11,15,22,10,18,20,2
11,16,7,15,1,24,14
11,17,18,13,4,6,19
11,18,9,7,16,23,8
12,1,5,22,3,8,14
12,2,15,11,12,21,16
12,3,4,13,25,17,10
12,4,20,9,19,2,1
12,5,18,16,14,23,24
12,6,3,22,6,25,20
12,7,17,21,7,11,18
12,8,9,24,4,19,23
12,9,6,8,14,1,13
12,10,10,12,15,5,7
12,11,11,19,8,25,18
12,12,2,3,5,16,10
12,13,23,20,22,12,17
12,14,21,6,2,7,4
12,15,14,25,20,9,15
12,16,22,1,11,4,10
12,17,8,12,13,3,24
12,18,21,17,1,19,5
13,1,13,4,7,16,15
13,2,6,12,5,17,25
13,3,19,14,10,18,3
13,4,16,2,23,20,11
13,5,24,7,22,15,8
13,6,1,14,21,12,9
13,7,11,5,23,13,25
13,8,3,15,18,2,6
13,9,19,24,17,20,16
13,10,4,10,21,14,8
13,11,7,18,13,22,12
13,12,16,6,9,10,1
13,13,17,11,4,3,20
13,14,1,2,25,24,21
13,15,8,5,9,23,22
13,16,21,13,19,10,20
13,17,5,23,1,7,2
13,18,12,19,11,6,22
14,1,8,16,20,5,15
14,2,24,18,23,4,6
14,3,9,25,7,19,3
14,4,13,17,12,14,16
14,5,5,1,3,21,18
14,6,2,10,14,25,12
14,7,18,22,15,4,21
14,8,20,8,6,25,1
14,9,12,3,19,2,23
14,10,13,11,24,9,14
14,11,10,23,21,7,17
14,12,25,4,16,19,5
14,13,22,15,17,6,11
14,14,16,9,8,18,2
14,15,11,3,5,1,24
14,16,14,20,22,7,13
14,17,15,2,24,10,19
14,18,23,12,11,20,4
15,1,19,21,17,23,6
15,2,4,15,14,13,5
15,3,3,16,10,22,25
15,4,7,8,11,18,1
15,5,17,5,20,24,9
15,6,3,7,12,6,2
15,7,21,23,25,8,13
15,8,14,4,19,16,22
15,9,1,20,10,15,12
15,10,24,9,2,21,11
15,11,13,19,8,15,3
15,12,20,10,18,6,14
15,13,12,22,24,16,5
15,14,15,17,2,11,14
15,15,9,25,4,18,7
15,16,23,13,1,17,10
15,17,18,21,3,12,16
15,18,6,24,2,8,4
16,1,7,14,25,5,21
16,2,20,9,4,3,12
16,3,23,24,8,10,18
16,4,25,2,15,22,17
16,5,16,6,13,1,9
16,6,15,7,23,21,20
16,7,10,11,5,13,2
16,8,25,12,16,11,8
16,9,6,23,19,14,3
16,10,24,18,25,13,17
16,11,22,1,21,11,19
16,12,7,16,10,4,24
16,13,2,5,18,19,20
16,14,9,17,22,3,8
16,15,14,1,12,7,4
16,16,5,10,6,9,15
16,17,1,13,18,2,16
16,18,11,19,15,12,23
17,1,21,13,6,12,24
17,2,17,18,5,9,22
17,3,25,3,20,14,11
17,4,8,10,7,1,19
17,5,4,22,21,23,2
17,6,16,20,6,15,8
17,7,24,7,3,9,13
17,8,18,17,14,16,23
17,9,4,3,15,1,25
17,10,10,8,11,5,12
17,11,19,15,24,25,21
17,12,22,6,1,20,7
17,13,5,21,9,2,14
17,14,18,11,16,17,19
17,15,3,25,10,23,1
17,16,22,14,13,24,20
17,17,12,15,23,18,9
17,18,2,8,17,4,10
18,1,13,5,17,7,3
18,2,20,4,11,18,9
18,3,17,3,7,16,21
18,4,9,19,13,6,11
18,5,2,23,7,22,5
18,6,21,20,4,8,14
18,7,12,9,1,15,16
18,8,14,5,19,24,8
18,9,15,18,22,3,10
18,10,6,2,13,12,25
18,11,10,14,16,11,23
18,12,9,21,8,13,22
18,13,19,4,25,17,10
18,14,23,24,3,1,20
18,15,5,12,18,21,15
18,16,4,22,24,11,6
18,17,2,16,20,19,7
18,18,1,6,25,17,24
19,1,11,7,18,14,25
19,2,6,21,20,10,17
19,3,16,9,5,13,23
19,4,3,15,2,8,4
19,5,24,1,12,22,19
19,6,7,23,6,25,8
19,7,5,1,11,20,15
19,8,7,13,24,10,18
19,9,3,16,21,6,4
19,10,8,19,22,9,10
19,11,12,17,2,14,1
19,12,20,19,16,25,13
19,13,15,11,14,21,3
19,14,8,4,1,5,18
19,15,11,2,9,7,22
19,16,23,18,4,12,13
19,17,17,15,9,24,16
19,18,22,25,14,5,6
20,1,12,10,24,3,11
20,2,25,9,2,21,20
20,3,13,8,15,7,17
20,4,1,6,18,23,22
20,5,5,14,19,16,4
20,6,25,24,20,8,23
20,7,6,7,10,5,12
20,8,19,14,3,2,18
20,9,21,13,11,15,16
20,10,1,17,22,4,9
20,11,18,21,5,25,24
20,12,9,10,19,15,6
20,13,16,3,8,1,2
20,14,14,12,23,4,7
20,15,10,22,13,20,21
20,16,11,6,17,3,23
20,17,13,1,15,19,2
20,18,17,20,12,8,5
21,1,8,25,2,13,11
21,2,7,18,3,20,9
21,3,19,2,23,17,24
21,4,22,5,1,21,3
21,5,23,7,9,11,4
21,6,12,22,10,16,25
21,7,18,8,11,14,1
21,8,4,20,3,13,5
21,9,2,24,7,16,6
21,10,3,17,25,9,19
21,11,10,14,17,1,13
21,12,6,23,8,18,15
21,13,9,12,21,2,14
21,14,20,11,16,22,10
21,15,15,4,17,24,5
21,16,22,12,13,19,7
21,17,14,25,4,24,15
21,18,21,8,6,19,12
22,1,20,2,17,18,12
22,2,14,16,24,3,22
22,3,1,11,19,7,21
22,4,10,5,25,23,9
22,5,4,3,12,6,13
22,6,17,7,22,10,8
22,7,2,20,14,23,15
22,8,8,13,16,4,21
22,9,24,19,5,11,20
22,10,7,15,18,16,25
22,11,18,4,21,10,24
22,12,16,6,9,14,1
22,13,25,23,4,22,19
22,14,15,10,6,2,5
22,15,3,18,8,13,23
22,16,24,9,12,25,1
22,17,21,11,20,6,17
22,18,5,8,14,9,7
23,1,4,1,15,25,11
23,2,7,24,10,3,14
23,3,19,22,13,15,18
23,4,16,4,2,5,10
23,5,9,12,24,8,3
23,6,17,14,25,11,6
23,7,22,21,23,2,16
23,8,19,18,20,12,6
23,9,8,1,13,5,17
23,10,6,7,11,24,2
23,11,13,25,10,20,3
23,12,18,5,22,21,14
23,13,23,19,9,17,16
23,14,15,22,8,12,4
23,15,1,23,7,20,21
23,16,13,9,6,4,2
23,17,25,3,21,8,19
23,18,11,16,12,10,9
24,1,4,25,16,7,18
24,2,21,10,3,15,23
24,3,19,9,14,4,20
24,4,7,17,5,12,25
24,5,11,13,18,23,24
24,6,3,2,16,6,5
24,7,9,13,15,17,14
24,8,24,16,8,6,20
24,9,2,25,22,1,11
24,10,23,12,1,14,16
24,11,20,15,24,22,13
24,12,14,6,19,10,8
24,13,12,24,4,21,17
24,14,11,5,23,19,3
24,15,10,2,1,18,8
24,16,15,21,7,9,12
24,17,3,18,6,17,22
24,18,5,20,1,19,7
25,1,1,24,18,2,4
25,2,5,23,25,13,6
25,3,20,3,14,10,12
25,4,16,1,15,24,19
25,5,2,4,17,7,22
25,6,16,11,5,18,12
25,7,21,10,1,13,17
25,8,8,14,2,15,25
25,9,23,20,22,9,24
25,10,17,19,10,25,18
25,11,6,22,9,3,1
25,12,20,16,7,8,11
25,13,24,5,14,22,21
25,14,12,19,23,2,13
25,15,3,6,4,7,15
25,16,18,8,11,9,21
25,17,17,15,20,14,23
25,18,13,7,4,11,10
26,1,25,1,21,20,16
26,2,6,18,10,15,9
26,3,22,4,19,23,8
26,4,11,21,17,3,2
26,5,7,13,16,14,24
26,6,21,12,14,4,6
26,7,19,7,11,5,15
26,8,9,14,20,18,2
26,9,10,23,8,1,24
26,10,25,11,3,22,12
26,11,13,17,6,5,16
26,12,2,9,7,25,10
26,13,12,17,15,18,1
26,14,4,20,5,23,3
26,15,22,8,13,19,21
26,16,24,15,23,11,10
26,17,14,22,25,16,18
26,18,8,24,12,6,7
27,1,10,2,12,19,5
27,2,1,7,6,20,22
27,3,14,3,17,8,11
27,4,23,21,9,4,25
27,5,5,8,22,2,15
27,6,3,1,18,24,13
27,7,21,20,10,16,15
27,8,11,6,19,13,9
27,9,7,23,5,12,25
27,10,19,16,4,1,14
27,11,13,24,2,12,20
27,12,4,10,11,22,17
27,13,15,25,3,16,8
27,14,18,5,21,24,9
27,15,14,6,2,23,7
27,16,20,25,24,17,4
27,17,18,7,3,21,19
27,18,17,16,23,1,9
28,1,6,12,25,15,22
28,2,2,16,13,21,11
28,3,19,18,7,14,17
28,4,15,11,5,1,4
28,5,25,21,3,6,2
28,6,22,13,18,12,23
28,7,24,15,19,20,2
28,8,7,10,9,3,22
28,9,12,17,21,8,14
28,10,5,11,16,23,6
28,11,9,3,12,4,19
28,12,1,13,15,7,21
28,13,25,22,24,5,14
28,14,16,4,20,10,18
28,15,23,2,8,11,17
28,16,10,14,1,25,13
28,17,24,19,16,17,7
28,18,8,9,18,6,20
29,1,23,25,13,14,21
29,2,10,24,8,6,4
29,3,15,5,17,9,3
29,4,7,22,20,13,11
29,5,17,21,6,19,10
29,6,20,12,22,11,1
29,7,13,4,16,8,5
29,8,11,18,21,24,25
29,9,16,20,7,3,8
29,10,6,23,14,10,15
29,11,3,4,9,2,13
29,12,12,17,22,16,20
29,13,18,5,2,19,1
29,14,9,14,11,3,24
29,15,5,10,12,21,7
29,16,4,6,23,18,1
29,17,22,2,12,15,16
29,18,8,9,1,25,19
30,1,22,19,6,14,11
30,2,2,20,25,17,4
30,3,12,3,10,23,1
30,4,24,9,15,8,21
30,5,20,14,13,5,18
30,6,16,19,24,10,23
30,7,9,11,7,18,25
30,8,13,15,19,17,3
30,9,21,1,24,5,6
30,10,14,10,4,22,12
30,11,2,8,23,7,16
30,12,15,25,20,13,6
30,13,21,7,1,4,17
30,14,8,3,18,22,5
30,15,1,12,11,9,2
30,16,18,16,14,7,15
30,17,19,8,25,20,12
30,18,23,24,3,2,22
31,1,9,22,20,21,23
31,2,17,25,6,16,5
31,3,4,2,21,19,18
31,4,11,10,1,15,8
31,5,4,13,9,12,24
31,6,14,1,5,20,3
31,7,7,2,17,22,24
31,8,25,16,12,18,10
31,9,11,17,15,4,23
31,10,3,21,19,16,13
31,11,1,23,8,25,7
31,12,6,18,2,1,20
31,13,12,15,23,14,21
31,14,5,20,10,7,9
31,15,6,14,4,24,3
31,16,15,5,22,11,19
31,17,10,13,8,2,14
31,18,17,6,18,9,16
32,1,9,1,19,23,17
32,2,18,24,11,12,8
32,3,19,6,25,4,22
32,4,20,15,3,11,23
32,5,13,5,9,10,17
32,6,3,21,2,16,1
32,7,7,11,13,6,12
32,8,2,9,15,5,25
32,9,22,17,21,8,20
32,10,24,19,7,1,14
32,11,23,22,13,18,5
32,12,25,10,16,24,11
32,13,3,12,17,15,18
32,14,16,4,14,9,8
32,15,1,25,22,13,10
32,16,21,8,5,6,4
32,17,14,18,10,20,2
32,18,24,7,4,3,15
33,1,12,4,2,20,19
33,2,23,7,25,18,21
33,3,8,24,5,17,13
33,4,20,3,19,25,10
33,5,9,1,15,22,16
33,6,10,21,14,11,6
33,7,22,3,7,8,2
33,8,5,14,12,17,9
33,9,15,19,24,6,18
33,10,4,11,16,13,23
33,11,1,20,8,9,6
33,12,2,23,10,3,17
33,13,14,15,13,25,7
33,14,18,16,4,22,11
33,15,5,12,24,21,1
33,16,8,23,11,14,19
33,17,10,2,21,15,9
33,18,6,13,17,12,7
34,1,19,10,9,7,22
34,2,11,25,3,5,2
34,3,18,13,8,15,20
34,4,6,22,1,3,14
34,5,20,24,23,16,12
34,6,21,9,11,19,25
34,7,24,22,17,10,18
34,8,19,7,20,4,5
34,9,16,3,6,21,13
34,10,17,15,14,1,4
34,11,5,6,23,2,24
34,12,25,8,12,10,4
34,13,11,17,20,1,21
34,14,13,2,9,23,14
34,15,12,19,18,7,3
34,16,16,5,15,8,10
34,17,25,17,21,24,22
34,18,13,18,2,1,4
35,1,21,8,19,2,16
35,2,4,11,10,3,7
35,3,17,18,25,14,8
35,4,15,20,7,23,6
35,5,19,10,13,24,9
35,6,21,4,22,5,14
35,7,2,6,17,12,11
35,8,7,16,24,9,25
35,9,10,1,18,23,3
35,10,22,13,4,20,15
35,11,14,2,7,21,12
35,12,22,9,6,18,8
35,13,1,14,24,16,20
35,14,23,12,5,25,19
35,15,3,21,9,17,20
35,16,15,11,2,13,24
35,17,10,17,16,19,6
35,18,12,1,3,11,5
36,1,11,14,20,19,7
36,2,3,9,12,8,24
36,3,2,22,25,6,16
36,4,1,13,8,15,19
36,5,7,5,18,17,23
36,6,14,3,16,12,13
36,7,9,20,5,2,4
36,8,23,21,6,22,17
36,9,20,16,10,24,5
36,10,8,7,4,25,1
36,11,5,12,21,15,10
36,12,4,18,11,16,9
36,13,17,25,14,13,3
36,14,7,6,1,10,22
36,15,18,8,23,21,11
36,16,25,19,15,24,2
36,17,13,23,22,9,12
36,18,6,15,18,4,3
37,1,1,7,16,17,2
37,2,18,20,5,13,25
37,3,24,11,8,6,14
37,4,23,4,19,21,10
37,5,3,15,22,12,16
37,6,11,5,25,9,1
37,7,17,19,4,20,12
37,8,9,24,7,23,3
37,9,22,8,10,14,2
37,10,16,23,1,4,13
37,11,14,2,3,19,18
37,12,13,10,20,11,21
37,13,25,12,6,1,23
37,14,8,9,17,14,15
37,15,21,24,22,18,19
37,16,5,6,13,7,15
37,17,8,4,3,20,25
37,18,24,17,11,5,22
38,1,15,25,23,5,8
38,2,19,1,4,6,24
38,3,22,3,2,11,17
38,4,12,21,16,8,7
38,5,5,18,19,10,13
38,6,20,23,9,14,6
38,7,13,15,21,2,25
38,8,10,1,18,12,9
38,9,7,14,5,3,24
38,10,11,16,19,22,20
38,11,24,17,23,4,10
38,12,2,12,1,8,20
38,13,18,22,13,7,17
38,14,4,9,14,11,15
38,15,16,3,6,21,5
38,16,1,19,15,17,23
38,17,16,14,12,25,18
38,18,6,8,24,13,11
39,1,14,12,21,13,19
39,2,3,25,17,1,8
39,3,10,21,15,20,7
39,4,6,18,24,2,12
39,5,23,13,9,3,14
39,6,8,2,7,5,4
39,7,20,11,25,21,18
39,8,22,24,14,23,1
39,9,15,16,12,10,11
39,10,2,6,13,19,9
39,11,17,20,8,16,23
39,12,4,7,25,9,22
39,13,10,5,1,14,11
39,14,15,4,21,18,24
39,15,9,22,19,5,16
39,16,3,20,10,25,6
39,17,12,17,11,7,4
39,18,18,23,2,15,16
40,1,1,22,10,8,13
40,2,4,14,3,18,5
40,3,6,15,20,24,22
40,4,7,21,16,9,1
40,5,8,11,23,19,3
40,6,25,2,17,10,24
40,7,14,6,12,4,21
40,8,23,7,2,20,18
40,9,19,16,5,17,25
40,10,11,13,9,15,12
40,11,21,23,4,22,2
40,12,20,1,17,3,15
40,13,24,19,8,12,7
40,14,25,10,18,9,6
40,15,13,24,3,1,16
40,16,12,23,14,22,5
40,17,16,4,6,25,11
40,18,19,10,15,7,14
41,1,5,9,24,1,21
41,2,13,2,20,4,10
41,3,17,6,7,16,14
41,4,22,8,25,15,12
41,5,5,1,11,2,18
41,6,21,3,6,8,19
41,7,20,25,14,23,10
41,8,17,18,8,5,9
41,9,24,20,19,12,1
41,10,15,16,22,3,21
41,11,9,5,7,6,20
41,12,19,11,22,18,17
41,13,2,25,14,24,15
41,14,23,13,4,11,7
41,15,12,9,10,2,3
41,16,25,22,1,19,13
41,17,7,10,11,21,8
41,18,16,4,13,23,17
42,1,8,19,23,16,9
42,2,14,11,1,6,2
42,3,4,10,3,22,5
42,4,21,17,24,20,13
42,5,23,18,12,10,6
42,6,9,19,15,17,2
42,7,3,7,24,11,25
42,8,1,8,2,4,21
42,9,18,14,16,22,20
42,10,8,12,5,25,13
42,11,6,15,19,5,4
42,12,10,24,17,14,8
42,13,9,3,20,25,23
42,14,2,6,7,13,22
42,15,14,21,3,18,19
42,16,20,4,16,24,12
42,17,21,15,18,7,1
42,18,11,5,9,10,16
43,1,22,9,20,8,24
43,2,7,13,14,19,18
43,3,17,23,15,12,6
43,4,16,20,11,2,5
43,5,1,25,9,21,4
43,6,13,18,10,24,3
43,7,5,21,2,23,22
43,8,6,8,18,17,11
43,9,12,4,3,19,25
43,10,15,16,1,7,10
43,11,20,3,6,13,8
43,12,15,24,21,11,23
43,13,2,14,25,17,7
43,14,19,5,23,1,12
43,15,10,22,4,9,14
43,16,25,21,6,16,13
43,17,4,17,5,3,24
43,18,16,2,8,14,19
44,1,18,8,15,4,9
44,2,2,16,7,3,24
44,3,14,12,21,20,5
44,4,11,1,13,9,17
44,5,19,10,12,6,2
44,6,3,7,22,8,23
44,7,6,5,18,13,1
44,8,25,23,22,11,10
44,9,4,17,13,16,12
44,10,24,23,21,2,9
44,11,1,11,20,14,15
44,12,5,7,12,22,8
44,13,24,18,16,15,25
44,14,10,19,17,21,20
44,15,3,2,8,15,5
44,16,9,6,24,25,14
44,17,23,20,4,18,7
44,18,11,3,19,1,22
45,1,16,11,8,18,19
45,2,17,22,15,25,20
45,3,9,12,13,7,11
45,4,3,1,23,6,16
45,5,21,14,5,8,19
45,6,22,9,2,4,15
45,7,21,25,3,11,18
45,8,10,17,20,5,6
45,9,24,18,2,10,12
45,10,8,13,14,23,4
45,11,7,9,10,16,21
45,12,18,20,22,12,1
45,13,17,15,11,3,14
45,14,13,25,23,19,5
45,15,6,8,16,24,22
45,16,2,13,9,20,3
45,17,19,24,1,7,4
45,18,12,6,25,21,17
46,1,15,3,12,5,16
46,2,7,14,17,2,1
46,3,23,15,24,13,10
46,4,12,9,11,18,20
46,5,4,8,1,10,25
46,6,7,19,5,6,15
46,7,14,21,22,16,13
46,8,25,2,19,20,23
46,9,18,3,10,9,17
46,10,22,4,6,2,11
46,11,1,5,24,20,8
46,12,13,7,25,22,21
46,13,6,16,4,14,18
46,14,8,23,21,17,9
46,15,4,12,11,24,3
46,16,15,10,9,19,6
46,17,5,1,18,23,21
46,18,11,20,7,8,13
47,1,8,1,13,10,2
47,2,12,9,25,22,14
47,3,18,24,5,17,7
47,4,19,20,21,15,4
47,5,11,6,23,3,10
47,6,16,17,9,19,2
47,7,23,15,7,12,14
47,8,3,25,16,1,22
47,9,24,11,8,21,6
47,10,2,13,18,3,20
47,11,10,5,4,7,25
47,12,14,11,1,24,9
47,13,5,16,17,23,13
47,14,8,22,12,15,18
47,15,20,21,6,9,7
47,16,13,24,19,11,25
47,17,1,4,15,6,17
47,18,22,14,20,5,10
48,1,1,22,12,13,17
48,2,14,8,20,6,4
48,3,25,15,10,18,16
48,4,23,24,3,22,19
48,5,21,5,2,12,11
48,6,20,7,9,1,15
48,7,6,19,18,13,4
48,8,7,21,2,25,3
48,9,9,12,8,23,16
48,10,10,17,21,14,24
48,11,22,2,11,4,5
48,12,25,18,7,24,23
48,13,19,10,1,14,3
48,14,17,16,5,20,11
48,15,9,15,6,25,8
48,16,12,10,3,13,21
48,17,17,18,22,1,7
48,18,15,23,14,11,2
49,1,24,14,13,15,22
49,2,17,19,25,12,20
49,3,2,21,24,16,1
49,4,5,9,13,4,3
49,5,16,12,14,7,19
49,6,6,22,18,2,8
49,7,4,7,23,10,11
49,8,20,3,14,1,6
49,9,21,19,9,18,22
49,10,23,25,15,5,1
49,11,3,8,4,17,21
49,12,22,11,10,25,16
49,13,12,24,6,20,23
49,14,11,13,19,21,15
49,15,18,2,17,14,5
49,16,13,4,16,24,9
49,17,10,6,2,8,7
49,18,11,1,12,9,18
50,1,2,25,17,6,9
50,2,18,16,8,23,20
50,3,19,17,5,11,24
50,4,25,4,1,2,12
50,5,9,10,22,21,14
50,6,24,13,15,8,12
50,7,7,23,3,17,9
50,8,21,4,20,25,18
50,9,16,1,19,10,6
50,10,14,2,25,11,13
50,11,3,5,7,6,15
50,12,20,2,24,22,19
50,13,3,16,18,12,14
50,14,1,6,21,5,23
50,15,8,20,11,7,13
50,16,4,22,10,15,17
50,17,5,14,19,9,8
50,18,15,7,16,3,21
51,1,4,10,23,12,2
51,2,5,24,8,9,25
51,3,7,22,3,20,19
51,4,12,13,6,21,17
51,5,15,18,16,2,5
51,6,1,14,23,8,25
51,7,16,6,4,22,11
51,8,13,7,24,10,18
51,9,14,20,21,16,15
51,10,8,3,4,19,17
51,11,22,5,23,1,13
51,12,11,9,12,20,7
51,13,24,18,25,4,14
51,14,6,9,3,16,1
51,15,23,15,11,19,2
51,16,13,3,20,5,10
51,17,25,12,15,17,24
51,18,21,8,2,1,10
52,1,18,19,17,13,1
52,2,9,4,24,23,20
52,3,11,5,21,18,8
52,4,2,25,7,19,16
52,5,21,12,1,4,24
52,6,3,19,18,6,23
52,7,8,1,22,15,7
52,8,17,23,14,16,10
52,9,24,20,25,2,3
52,10,6,12,5,7,22
52,11,15,11,10,3,8
52,12,5,16,14,13,4
52,13,20,10,2,17,12
52,14,22,21,9,15,18
52,15,25,11,13,14,6
52,16,16,17,7,4,8
52,17,10,22,5,24,25
52,18,19,2,9,13,12
53,1,12,25,16,21,20
53,2,9,24,22,11,17
53,3,13,7,10,14,18
53,4,4,11,20,1,15
53,5,23,22,12,8,3
53,6,16,2,6,24,5
53,7,19,23,4,10,21
53,8,14,13,8,6,20
53,9,7,1,25,19,9
53,10,17,18,15,3,2
53,11,14,21,5,23,11
53,12,10,6,15,9,19
53,13,18,8,17,25,4
53,14,2,1,13,23,22
53,15,12,3,7,5,24
53,16,1,10,11,18,16
53,17,2,14,21,7,4
53,18,20,15,19,22,5
54,1,6,7,12,17,11
54,2,8,20,1,10,24
54,3,9,5,16,4,19
54,4,3,21,17,14,22
54,5,7,4,20,2,23
54,6,19,12,10,14,11
54,7,18,6,24,21,23
54,8,13,15,4,25,3
54,9,8,18,2,12,9
54,10,22,16,24,7,6
54,11,5,25,11,3,10
54,12,21,17,13,20,18
54,13,4,14,1,22,15
54,14,23,3,9,13,16
54,15,24,19,8,12,15
54,16,25,17,1,6,23
54,17,10,8,22,16,13
54,18,1,9,14,2,5
55,1,15,23,14,9,24
55,2,4,12,3,1,19
55,3,21,13,7,22,25
55,4,20,6,5,18,10
55,5,17,11,16,8,2
55,6,15,23,10,7,12
55,7,25,20,19,17,14
55,8,16,21,3,24,1
55,9,9,4,6,11,22
55,10,12,8,23,25,16
55,11,11,3,18,14,7
55,12,13,24,2,10,17
55,13,22,19,20,18,23
55,14,6,14,12,8,21
55,15,11,24,4,5,7
55,16,1,15,13,18,2
55,17,5,9,8,3,25
55,18,20,16,19,15,6
56,1,17,12,9,5,13
56,2,7,1,11,19,21
56,3,2,22,3,10,8
56,4,24,16,18,9,14
56,5,2,25,15,21,6
56,6,1,11,17,23,20
