Version,Set,Item1,Item2,Item3,Item4,Item5
5,4,10,8,20,26,23
5,5,25,1,13,7,15
5,6,24,9,6,22,12
5,7,8,19,21,10,16
5,8,20,18,14,1,26
5,9,19,5,4,6,2
5,10,16,17,11,13,24
5,11,3,21,10,9,25
5,12,6,23,1,22,16
5,13,12,3,11,19,14
5,14,17,2,20,5,13
5,15,14,7,8,9,25
5,16,18,26,4,21,24
5,17,5,10,7,13,12
5,18,15,23,8,4,3
6,1,20,25,12,5,23
6,2,13,24,6,14,7
6,3,26,22,15,19,21
6,4,10,2,3,17,1
6,5,16,8,12,18,14
6,6,22,11,21,6,5
6,7,1,19,9,23,17
6,8,7,20,18,15,26
6,9,9,8,16,4,13
6,10,2,25,10,24,18
6,11,8,6,17,3,11
6,12,1,12,20,21,10
6,13,19,4,22,25,7
6,14,13,16,2,23,3
6,15,9,1,26,11,24
6,16,4,14,25,10,6
6,17,19,15,24,3,20
6,18,17,26,5,16,14
7,1,12,3,7,8,21
7,2,26,6,25,18,17
7,3,23,14,20,19,2
7,4,15,16,10,11,4
7,5,5,1,9,24,21
7,6,26,22,2,12,13
7,7,23,11,5,8,25
7,8,18,7,22,15,9
7,9,6,17,19,20,10
7,10,14,13,4,3,1
7,11,21,5,15,2,18
7,12,3,9,26,6,16
7,13,13,23,10,24,8
7,14,11,12,19,1,7
7,15,20,21,14,4,17
7,16,25,24,22,16,2
7,17,12,4,23,26,9
7,18,22,18,13,11,20
8,1,25,15,21,23,6
8,2,11,14,8,2,26
8,3,20,13,9,25,19
8,4,3,18,1,22,23
8,5,4,5,24,16,12
8,6,7,9,17,22,10
8,7,14,20,24,21,11
8,8,8,1,2,5,19
8,9,12,15,25,17,26
8,10,4,6,7,13,24
8,11,10,3,11,9,5
8,12,1,26,16,19,20
8,13,15,22,5,8,7
8,14,18,10,14,21,16
8,15,17,2,23,7,11
8,16,24,13,3,25,22
8,17,6,12,18,20,8
8,18,2,4,17,14,9
9,1,16,21,6,25,3
9,2,1,8,13,17,12
9,3,9,24,20,15,2
9,4,10,7,19,23,14
9,5,22,21,11,26,4
9,6,23,16,12,5,9
9,7,8,17,3,15,19
9,8,7,20,11,18,25
9,9,2,10,26,6,13
9,10,5,24,1,14,18
9,11,13,23,21,9,17
9,12,19,11,6,12,22
9,13,23,1,16,4,15
9,14,24,8,25,14,26
9,15,21,2,18,7,3
9,16,22,20,4,10,5
9,17,9,14,15,12,6
9,18,2,25,22,16,1
10,1,12,19,24,1,21
10,2,20,16,7,8,10
10,3,18,11,13,9,15
10,4,26,19,23,22,14
10,5,1,17,5,10,6
10,6,3,26,9,21,20
10,7,25,4,19,2,12
10,8,8,7,21,6,23
10,9,17,15,10,24,22
10,10,6,13,3,5,14
10,11,16,11,4,18,17
10,12,10,9,2,25,12
10,13,24,18,23,4,8
10,14,5,7,16,19,13
10,15,14,15,1,11,25
10,16,7,3,26,20,24
10,17,21,22,8,1,2
10,18,26,25,5,17,23
11,1,3,17,22,19,25
11,2,2,16,21,5,11
11,3,4,13,15,8,20
11,4,19,10,12,18,26
11,5,24,6,9,7,1
11,6,11,23,14,3,10
11,7,16,22,17,12,20
11,8,19,21,15,9,5
11,9,8,18,13,1,25
11,10,6,26,2,7,4
11,11,23,9,16,14,24
11,12,21,12,25,10,13
11,13,15,6,7,14,18
11,14,20,2,4,3,1
11,15,12,23,11,22,6
11,16,15,10,1,26,16
11,17,4,5,14,13,22
11,18,11,8,17,26,24
12,1,18,19,8,11,9
12,2,7,12,3,17,15
12,3,5,20,25,13,26
12,4,10,21,24,4,19
12,5,14,12,1,22,11
12,6,16,3,23,20,6
12,7,17,14,18,2,21
12,8,13,15,10,23,8
12,9,22,24,2,5,7
12,10,19,16,6,13,18
12,11,9,1,26,11,4
12,12,25,14,19,7,23
12,13,21,22,26,15,16
12,14,8,25,20,6,2
12,15,5,4,7,10,9
12,16,25,3,12,24,18
12,17,17,1,13,21,23
12,18,14,2,9,16,3
13,1,7,24,12,16,14
13,2,15,4,6,11,19
13,3,10,8,3,1,22
13,4,23,5,20,17,18
13,5,9,25,8,4,21
13,6,12,10,20,2,14
13,7,11,17,24,25,16
13,8,23,19,15,26,2
13,9,3,18,5,6,1
13,10,13,17,14,9,22
13,11,26,7,21,12,11
13,12,20,5,19,8,24
13,13,18,9,16,15,25
13,14,24,23,22,6,10
13,15,4,26,18,3,13
13,16,1,20,17,21,7
13,17,2,11,10,19,13
13,18,12,15,4,23,5
14,1,3,5,11,20,15
14,2,22,6,21,18,10
14,3,7,12,13,16,8
14,4,4,3,17,19,14
14,5,20,22,23,25,9
14,6,24,1,18,2,15
14,7,6,26,8,17,9
14,8,21,13,12,24,4
14,9,11,16,2,23,3
14,10,25,7,1,5,26
14,11,2,18,22,8,4
14,12,11,24,9,10,17
14,13,5,2,6,12,19
14,14,22,13,26,7,23
14,15,14,25,15,21,5
14,16,6,20,4,1,16
14,17,18,10,19,14,8
14,18,26,24,3,15,12
15,1,19,21,16,3,22
15,2,15,6,14,13,20
15,3,1,23,24,26,2
15,4,5,8,11,9,12
15,5,22,20,15,24,19
15,6,16,26,10,5,18
15,7,13,2,3,25,6
15,8,17,4,23,18,12
15,9,7,19,1,9,13
15,10,20,15,21,8,11
15,11,1,14,5,22,4
15,12,26,11,19,6,25
15,13,9,18,24,7,2
15,14,12,8,14,16,1
15,15,10,11,7,3,15
15,16,6,17,5,23,21
15,17,8,9,26,20,3
15,18,10,4,25,17,7
16,1,13,1,20,10,11
16,2,8,16,7,15,17
16,3,23,25,4,24,6
16,4,3,14,22,18,26
16,5,9,12,2,21,20
16,6,17,19,10,5,16
16,7,21,13,11,23,14
16,8,15,9,6,12,10
16,9,4,21,18,26,7
16,10,24,5,22,2,8
16,11,25,3,19,1,9
16,12,16,17,13,2,26
16,13,18,7,12,20,23
16,14,6,22,4,11,16
16,15,25,13,9,14,5
16,16,19,21,8,24,3
16,17,14,6,15,1,17
16,18,20,10,25,11,24
17,1,26,8,12,25,22
17,2,2,9,16,15,4
17,3,7,14,24,6,21
17,4,18,19,8,13,17
17,5,10,12,1,3,23
17,6,2,6,9,18,11
17,7,14,4,20,19,10
17,8,13,5,11,3,7
17,9,1,16,18,21,25
17,10,9,23,17,22,20
17,11,24,26,10,13,21
17,12,8,15,23,4,3
17,13,5,11,26,19,1
17,14,12,22,13,17,15
17,15,7,8,6,14,2
17,16,16,3,17,20,24
17,17,15,2,25,10,5
17,18,19,7,23,9,16
18,1,17,24,14,9,18
18,2,2,12,3,4,13
18,3,21,19,25,23,15
18,4,10,1,7,22,8
18,5,26,20,5,16,6
18,6,3,23,11,14,18
18,7,16,10,21,8,4
18,8,24,26,14,12,19
18,9,13,20,22,18,1
18,10,11,25,2,7,17
18,11,21,9,5,22,6
18,12,15,1,24,11,12
18,13,4,25,20,8,14
18,14,22,2,7,26,15
18,15,3,17,6,13,19
18,16,5,18,16,12,25
18,17,23,10,26,4,9
18,18,20,21,1,2,7
19,1,17,11,12,20,21
19,2,14,23,8,10,2
19,3,7,4,19,5,24
19,4,1,9,21,26,3
19,5,12,14,13,22,20
19,6,23,5,17,26,8
19,7,24,18,10,15,13
19,8,22,16,11,19,2
19,9,4,17,6,1,12
19,10,3,14,15,2,5
19,11,9,13,1,20,23
19,12,8,24,16,6,11
19,13,25,3,18,7,12
19,14,11,4,9,5,22
19,15,19,15,13,16,18
19,16,6,22,3,25,10
19,17,20,19,2,4,26
19,18,14,7,21,16,25
20,1,15,22,20,17,25
20,2,23,24,6,1,19
20,3,17,7,5,3,10
20,4,18,15,4,21,22
20,5,6,23,7,11,20
20,6,1,14,16,12,9
20,7,19,6,17,18,8
20,8,5,12,2,21,23
20,9,16,20,10,9,24
20,10,4,6,7,13,3
20,11,26,18,15,14,11
20,12,2,25,4,10,1
20,13,21,8,19,9,3
20,14,13,16,23,24,5
20,15,8,10,12,26,14
20,16,24,2,22,7,17
20,17,25,11,26,13,8
20,18,18,5,2,20,1
21,1,22,16,3,26,17
21,2,11,8,23,1,15
21,3,12,6,21,19,10
21,4,13,24,9,25,2
21,5,4,17,14,8,5
21,6,9,19,22,18,7
21,7,11,3,24,21,4
21,8,6,7,20,15,26
21,9,10,18,25,23,16
21,10,1,13,14,17,21
21,11,20,3,12,2,5
21,12,9,26,1,16,6
21,13,5,11,18,10,13
21,14,7,25,19,12,4
21,15,14,23,15,24,22
21,16,2,21,8,6,13
21,17,25,1,20,17,11
21,18,3,22,5,8,9
22,1,8,15,24,25,1
22,2,10,9,11,14,7
22,3,12,22,13,23,16
22,4,17,26,4,24,18
22,5,15,21,10,3,20
22,6,2,13,26,11,19
22,7,22,1,5,6,24
22,8,3,2,18,23,14
22,9,21,12,17,9,6
22,10,15,20,8,4,16
22,11,26,17,10,19,2
22,12,23,5,25,7,21
22,13,16,10,3,22,1
22,14,24,6,18,8,12
22,15,13,1,9,4,7
22,16,19,15,12,5,23
22,17,14,11,16,21,26
22,18,18,25,22,19,20
23,1,25,23,26,6,4
23,2,20,14,24,3,19
23,3,15,16,8,2,7
23,4,21,4,10,11,22
23,5,17,26,1,12,18
23,6,9,24,13,20,5
23,7,10,3,14,25,6
23,8,16,12,2,22,11
23,9,18,9,21,13,15
23,10,19,5,7,1,8
23,11,6,10,23,15,17
23,12,4,13,3,16,12
23,13,23,7,11,18,24
23,14,19,2,17,14,9
23,15,26,21,25,22,8
23,16,1,4,24,10,2
23,17,5,18,20,16,21
23,18,25,19,11,15,1
24,1,25,16,6,14,13
24,2,12,20,7,10,26
24,3,11,3,8,17,9
24,4,2,1,18,6,21
24,5,13,22,4,19,23
24,6,26,5,15,24,3
24,7,8,18,9,12,10
24,8,22,2,6,20,14
24,9,4,15,5,11,17
24,10,7,24,16,21,19
24,11,18,25,4,3,9
24,12,23,21,1,17,14
24,13,22,11,12,7,6
24,14,20,8,2,23,25
24,15,10,26,13,5,14
24,16,1,20,19,4,3
24,17,12,17,16,25,24
24,18,7,8,15,13,26
25,1,26,6,15,9,23
25,2,8,4,14,11,12
25,3,3,7,17,24,2
25,4,19,25,21,22,13
25,5,6,5,16,10,18
25,6,1,23,3,15,12
25,7,24,14,9,20,4
25,8,16,1,22,8,26
25,9,9,13,17,2,10
25,10,18,20,23,21,11
25,11,3,9,25,26,19
25,12,10,18,7,1,22
25,13,11,12,24,5,25
25,14,17,6,8,13,20
25,15,21,2,26,4,16
25,16,5,14,19,15,7
25,17,8,10,23,24,3
25,18,14,19,17,18,16
26,1,15,24,21,6,13
26,2,12,20,26,18,4
26,3,16,23,9,7,11
26,4,21,8,10,19,5
26,5,3,11,18,2,1
26,6,9,4,12,5,6
26,7,14,17,22,25,15
26,8,11,19,6,13,1
26,9,24,2,14,26,23
26,10,17,16,5,3,21
26,11,7,14,20,1,10
26,12,2,12,19,9,15
26,13,25,8,4,17,18
26,14,23,3,22,7,13
26,15,20,10,15,16,11
26,16,12,26,9,24,22
26,17,4,7,25,23,21
26,18,22,5,3,8,6
27,1,26,25,13,5,11
27,2,10,15,4,7,17
27,3,6,16,14,9,2
27,4,18,22,23,19,24
27,5,7,13,3,14,26
27,6,5,9,1,23,17
27,7,15,21,3,12,25
27,8,6,10,24,26,20
27,9,16,3,7,2,18
27,10,19,4,11,14,8
27,11,13,10,2,12,23
27,12,8,24,25,1,16
27,13,11,9,10,22,21
27,14,20,7,19,17,26
27,15,14,18,2,12,5
27,16,23,11,6,3,4
27,17,21,12,20,8,13
27,18,5,1,4,15,22
28,1,4,13,18,6,15
28,2,17,21,24,2,8
28,3,9,5,7,20,25
28,4,1,19,12,23,16
28,5,22,26,21,18,14
28,6,15,24,16,4,5
28,7,19,6,25,10,3
28,8,9,23,15,8,20
28,9,24,22,11,4,2
28,10,7,6,17,14,12
28,11,10,23,26,5,1
28,12,17,16,20,22,3
28,13,2,13,1,25,14
28,14,18,9,8,11,7
28,15,2,15,21,19,10
28,16,13,17,11,16,24
28,17,8,26,12,1,3
28,18,6,11,5,20,19
29,1,26,19,23,18,17
29,2,4,1,14,21,9
29,3,12,15,13,7,22
29,4,24,8,6,10,18
29,5,3,20,2,11,25
29,6,5,22,8,14,23
29,7,26,16,9,15,6
29,8,20,4,17,21,10
29,9,13,19,25,24,12
29,10,1,21,5,7,11
29,11,23,2,16,25,4
29,12,24,14,9,3,15
29,13,17,18,1,13,5
29,14,16,10,22,8,19
29,15,21,3,13,12,20
29,16,11,25,26,17,22
29,17,18,7,15,6,2
29,18,14,12,10,11,9
30,1,3,11,18,1,6
30,2,2,26,4,9,19
30,3,7,13,8,21,23
30,4,25,20,16,18,14
30,5,1,17,12,15,24
30,6,25,9,6,10,22
30,7,20,7,13,4,24
30,8,12,17,5,2,8
30,9,23,6,26,21,20
30,10,13,14,3,16,10
30,11,22,2,19,5,15
30,12,11,12,24,26,21
30,13,5,25,14,1,7
30,14,9,18,22,3,23
30,15,19,4,7,16,8
30,16,15,10,11,17,25
30,17,6,1,20,22,24
30,18,8,15,18,13,26
31,1,14,20,23,19,12
31,2,2,8,1,9,13
31,3,5,7,26,16,3
31,4,25,24,21,10,18
31,5,12,22,6,17,4
31,6,1,3,15,26,25
31,7,13,11,19,23,17
31,8,8,9,20,5,18
31,9,10,21,2,22,26
31,10,14,4,6,24,7
31,11,21,1,11,15,16
31,12,4,23,12,25,18
31,13,16,5,10,6,13
31,14,17,24,7,3,9
31,15,22,8,14,20,15
31,16,10,19,9,4,1
31,17,23,16,2,11,8
31,18,6,21,19,24,5
32,1,19,18,3,21,17
32,2,20,2,1,6,16
32,3,4,23,10,26,5
32,4,22,9,12,13,7
32,5,11,6,8,14,25
32,6,18,26,24,19,1
32,7,9,25,17,15,21
32,8,11,13,22,2,4
32,9,7,12,16,9,10
32,10,3,5,13,14,19
32,11,15,10,24,23,20
32,12,21,14,3,8,4
32,13,16,22,23,7,17
32,14,26,12,25,20,2
32,15,6,15,18,1,8
32,16,24,22,5,9,11
32,17,13,26,4,20,16
32,18,7,19,21,12,6
33,1,12,3,8,10,15
33,2,23,6,13,9,25
33,3,7,20,19,11,26
33,4,4,17,18,5,2
33,5,14,16,1,22,21
33,6,2,25,8,24,7
33,7,3,11,23,12,1
33,8,10,18,14,13,24
33,9,5,21,15,23,2
33,10,17,3,26,6,22
33,11,18,20,5,16,12
33,12,1,17,10,4,23
33,13,20,19,16,25,9
33,14,15,7,11,18,14
33,15,19,8,21,26,9
33,16,22,4,17,3,20
33,17,1,15,16,24,13
33,18,26,2,6,12,14
34,1,14,13,15,26,4
34,2,24,10,2,7,3
34,3,21,12,9,18,11
34,4,15,22,25,5,19
34,5,8,14,24,17,23
34,6,6,16,1,25,4
34,7,2,23,22,20,18
34,8,16,10,26,17,12
34,9,25,1,7,5,21
34,10,3,8,13,19,20
34,11,17,5,9,11,6
34,12,13,7,18,22,10
34,13,23,24,19,16,11
34,14,20,1,14,21,12
34,15,26,6,23,8,7
34,16,9,15,4,2,3
34,17,8,17,25,12,24
34,18,21,9,20,13,5
35,1,4,24,26,21,9
35,2,19,14,17,15,6
35,3,25,18,3,23,13
35,4,10,2,11,20,7
35,5,5,4,12,8,22
35,6,16,9,14,25,10
35,7,22,13,2,1,19
35,8,16,21,3,6,15
35,9,25,5,20,24,26
35,10,9,23,7,1,17
35,11,11,8,4,18,16
35,12,24,3,22,14,23
35,13,12,19,10,7,15
35,14,1,26,11,18,8
35,15,17,25,21,2,22
35,16,18,6,4,19,9
35,17,11,17,5,3,13
35,18,20,12,24,6,2
36,1,18,5,10,14,2
36,2,23,15,21,9,20
36,3,19,7,16,4,3
36,4,22,14,25,26,11
36,5,17,8,20,10,1
36,6,12,24,9,16,13
36,7,10,18,6,25,19
36,8,26,2,13,17,1
36,9,15,4,12,23,25
36,10,21,11,22,19,24
36,11,6,3,7,8,5
36,12,2,16,23,21,14
36,13,13,25,8,10,3
36,14,7,20,18,22,15
36,15,8,11,19,2,12
36,16,3,24,1,26,9
36,17,4,21,17,7,14
36,18,23,13,5,11,6
37,1,16,26,18,15,17
37,2,14,23,1,10,19
37,3,21,6,15,13,2
37,4,8,9,16,5,22
37,5,14,12,11,20,3
37,6,24,18,4,1,21
37,7,5,25,2,7,26
37,8,19,17,4,13,20
37,9,26,21,23,8,10
37,10,24,16,22,20,6
37,11,9,14,2,3,18
37,12,5,1,12,4,10
37,13,11,7,17,6,16
37,14,3,26,21,19,25
37,15,9,23,13,18,12
37,16,22,10,15,11,4
37,17,14,5,24,17,8
37,18,12,22,7,25,1
38,1,1,2,15,19,8
38,2,13,4,25,11,24
38,3,5,16,26,23,14
38,4,20,18,10,9,17
38,5,12,22,6,3,21
38,6,15,1,13,14,7
38,7,18,19,25,12,16
38,8,7,11,9,21,26
38,9,2,6,10,24,23
38,10,4,3,20,15,5
38,11,17,13,21,22,8
38,12,11,2,3,16,1
38,13,26,17,5,12,10
38,14,9,25,8,23,20
38,15,6,26,14,4,22
38,16,7,24,19,5,18
38,17,25,15,9,2,17
38,18,10,20,1,14,11
39,1,8,14,19,9,6
39,2,22,23,18,24,3
39,3,2,4,7,26,20
39,4,6,10,5,25,21
39,5,11,12,16,15,13
39,6,19,9,22,1,17
39,7,4,8,25,23,14
39,8,10,3,11,2,22
39,9,7,21,8,16,18
39,10,1,20,12,6,5
39,11,15,13,24,10,26
39,12,21,1,2,4,23
39,13,18,11,26,17,25
39,14,16,5,3,4,9
39,15,20,19,23,13,7
39,16,24,15,17,12,14
39,17,3,7,6,1,8
39,18,13,21,14,18,5
40,1,9,22,26,7,15
40,2,19,24,12,14,4
40,3,25,18,13,1,16
40,4,5,15,23,11,6
40,5,21,17,10,3,19
40,6,16,2,20,8,24
40,7,23,26,22,18,12
40,8,2,13,5,9,19
40,9,15,10,11,8,4
40,10,17,16,2,21,20
40,11,24,25,3,6,7
40,12,22,5,16,15,19
40,13,14,1,6,26,9
40,14,8,12,7,10,13
40,15,25,14,20,22,11
40,16,18,7,4,3,23
40,17,1,11,21,9,24
40,18,26,6,8,17,13
41,1,4,22,21,25,8
41,2,12,26,3,19,2
41,3,23,14,17,7,16
41,4,20,6,18,25,15
41,5,22,5,1,24,8
41,6,11,23,19,21,12
41,7,7,4,5,16,26
41,8,25,3,14,15,21
41,9,9,8,2,20,18
41,10,13,23,16,22,10
41,11,17,7,15,12,1
41,12,26,3,23,20,10
41,13,6,11,4,2,17
41,14,10,20,19,22,1
41,15,6,9,14,13,25
41,16,3,18,24,5,11
41,17,8,19,15,16,26
41,18,4,13,9,24,10
42,1,2,25,12,5,23
42,2,14,22,10,7,18
42,3,19,16,6,24,17
42,4,3,15,20,11,9
42,5,1,4,26,13,2
42,6,10,21,5,14,16
42,7,25,20,7,17,24
42,8,12,9,22,4,6
42,9,18,1,23,19,15
42,10,20,7,21,13,11
42,11,21,12,18,8,3
42,12,6,2,9,10,7
42,13,16,19,25,3,4
42,14,24,8,11,23,26
42,15,5,17,20,3,14
42,16,13,18,2,26,22
42,17,23,24,15,6,21
42,18,1,10,8,11,25
43,1,4,25,1,7,24
43,2,16,23,9,12,17
43,3,13,3,22,21,1
43,4,19,24,11,2,14
43,5,10,26,25,5,12
43,6,20,15,18,17,13
43,7,7,9,19,14,22
43,8,26,16,1,3,6
43,9,10,21,24,18,4
43,10,23,22,17,25,19
43,11,11,8,13,6,12
43,12,21,2,7,23,5
43,13,8,14,17,1,4
43,14,22,20,24,23,16
43,15,3,10,12,9,15
43,16,18,4,6,20,5
43,17,15,25,8,2,7
43,18,9,11,26,18,19
44,1,6,5,25,23,19
44,2,14,12,2,16,18
44,3,24,21,15,26,20
44,4,13,17,5,11,3
44,5,2,19,10,22,6
44,6,5,12,1,24,9
44,7,19,15,3,4,8
44,8,11,16,14,26,25
44,9,17,10,6,21,18
44,10,2,3,24,13,23
44,11,15,8,22,5,20
44,12,12,6,4,7,11
44,13,25,13,16,8,9
44,14,20,14,4,1,23
44,15,8,7,16,10,21
44,16,9,23,17,15,2
44,17,18,1,26,22,7
44,18,12,20,13,19,14
45,1,15,1,14,16,10
45,2,17,22,21,12,2
45,3,19,5,13,4,26
45,4,3,9,23,8,6
45,5,24,18,7,20,25
45,6,4,2,16,15,11
45,7,22,13,24,14,3
45,8,11,21,20,9,1
45,9,17,8,19,18,5
45,10,23,12,10,25,26
45,11,21,6,7,4,13
45,12,5,24,9,10,16
45,13,26,17,8,20,22
45,14,14,11,12,7,15
45,15,3,1,18,2,25
45,16,16,19,20,6,21
45,17,7,26,3,14,9
45,18,1,10,11,19,23
46,1,12,18,10,16,3
46,2,13,4,23,15,22
46,3,1,19,7,5,17
46,4,8,26,2,24,6
46,5,4,20,25,9,12
46,6,2,14,10,21,5
46,7,18,11,9,17,24
46,8,7,17,23,4,10
46,9,21,15,26,1,12
46,10,9,13,11,19,7
46,11,6,3,25,17,15
46,12,20,2,1,10,13
46,13,22,5,18,15,11
46,14,24,6,8,19,14
46,15,23,26,3,11,16
46,16,20,7,12,8,24
46,17,14,9,6,18,1
46,18,21,16,13,25,22
47,1,11,25,9,2,14
47,2,15,10,24,17,3
47,3,26,4,19,18,21
47,4,1,23,5,13,8
47,5,7,16,22,12,2
47,6,6,23,20,11,10
47,7,26,18,14,13,15
47,8,2,25,19,24,4
47,9,8,21,22,9,23
47,10,3,20,4,12,5
47,11,6,1,17,16,13
47,12,25,15,21,7,5
47,13,10,9,4,22,11
47,14,16,24,12,6,1
47,15,17,2,26,14,20
47,16,19,12,3,8,18
47,17,5,24,15,26,9
47,18,25,22,1,3,7
48,1,13,10,6,26,25
48,2,11,17,21,5,2
48,3,15,22,6,19,20
48,4,18,8,16,14,4
48,5,22,13,21,12,24
48,6,16,9,18,23,7
48,7,10,19,3,2,8
48,8,5,6,14,22,18
48,9,4,17,23,1,12
48,10,15,18,2,20,16
48,11,8,14,11,3,21
48,12,26,7,5,1,24
48,13,9,25,17,10,19
48,14,7,4,8,6,2
48,15,23,14,15,13,24
48,16,12,5,1,25,11
48,17,20,3,4,9,26
48,18,24,11,22,16,17
49,1,23,2,5,3,13
49,2,16,15,9,8,1
49,3,18,6,12,22,25
49,4,19,26,7,11,20
49,5,4,13,14,17,21
49,6,6,1,2,15,3
49,7,10,11,24,4,18
49,8,21,16,25,26,23
49,9,14,5,8,20,10
49,10,2,17,22,12,9
49,11,3,24,19,21,16
49,12,5,1,20,4,22
49,13,13,7,15,10,19
49,14,14,12,17,8,26
49,15,24,23,18,2,25
49,16,9,4,13,16,5
49,17,22,8,11,6,21
49,18,1,3,7,18,17
50,1,16,25,13,14,20
50,2,19,23,12,15,4
50,3,3,22,26,10,6
50,4,25,21,13,18,8
50,5,26,19,1,7,14
50,6,5,2,9,21,12
50,7,13,20,11,23,6
50,8,8,16,10,22,4
50,9,17,15,5,25,24
50,10,7,3,16,23,11
50,11,21,9,20,1,18
50,12,24,26,15,2,8
50,13,12,13,17,11,3
50,14,9,22,19,24,14
50,15,17,4,18,5,6
50,16,14,7,2,10,23
50,17,1,11,8,25,19
50,18,10,18,9,26,15
51,1,15,19,11,5,16
51,2,12,10,20,24,7
51,3,17,21,26,6,23
51,4,4,14,3,25,22
51,5,18,2,1,19,13
51,6,20,5,23,8,9
51,7,18,11,6,14,12
51,8,25,24,10,9,3
51,9,11,4,18,26,2
51,10,22,17,25,20,15
51,11,4,21,24,11,1
51,12,15,19,6,16,12
51,13,23,3,5,22,26
51,14,13,8,7,17,9
51,15,1,14,23,21,10
51,16,2,6,4,7,15
51,17,8,12,16,13,26
51,18,19,20,21,3,17
52,1,7,18,21,12,20
52,2,2,25,19,23,11
52,3,5,12,14,21,15
52,4,10,26,25,4,17
52,5,9,23,3,6,8
52,6,16,20,2,22,1
52,7,24,10,13,7,5
52,8,14,15,22,9,4
52,9,24,16,17,18,23
52,10,6,1,26,11,13
52,11,3,8,24,5,2
52,12,21,9,6,19,25
52,13,12,7,10,1,22
52,14,20,13,4,3,16
52,15,14,11,15,17,8
52,16,22,26,18,24,19
52,17,23,25,8,12,4
52,18,11,5,26,20,10
53,1,9,24,4,13,2
53,2,1,17,8,25,20
53,3,19,18,23,14,3
53,4,11,22,25,13,5
53,5,26,12,16,24,9
53,6,10,13,21,2,15
53,7,7,6,5,16,14
53,8,26,24,3,21,1
53,9,4,19,17,10,16
53,10,18,15,9,23,1
53,11,17,7,12,2,11
53,12,6,8,20,10,24
53,13,25,3,14,15,21
53,14,5,23,19,20,18
53,15,22,21,11,4,7
53,16,12,1,13,3,19
53,17,20,2,14,26,6
53,18,25,16,7,8,22
54,1,17,14,24,1,25
54,2,2,22,23,7,26
54,3,4,21,12,16,20
54,4,8,10,5,18,13
54,5,11,22,24,19,14
54,6,6,9,15,3,7
54,7,19,5,26,21,17
54,8,16,11,10,2,3
54,9,15,23,1,4,8
54,10,13,20,9,25,10
54,11,16,18,2,6,12
54,12,7,9,14,5,21
54,13,23,24,22,6,17
54,14,13,26,8,15,12
54,15,3,4,11,20,18
54,16,2,6,25,5,1
54,17,18,7,13,17,19
54,18,21,1,16,9,26
55,1,3,12,1,17,10
55,2,20,15,7,13,24
55,3,4,25,16,26,14
55,4,9,21,8,18,11
55,5,22,10,19,12,2
55,6,23,6,21,14,13
55,7,24,4,5,1,22
55,8,11,15,17,2,16
55,9,24,20,23,12,21
55,10,26,3,22,11,9
55,11,5,6,18,10,4
55,12,14,19,2,20,9
55,13,25,5,16,15,18
55,14,1,13,6,9,17
55,15,21,2,4,8,19
55,16,12,3,7,25,5
55,17,10,14,15,22,18
55,18,8,17,26,23,7
56,1,12,14,13,4,3
56,2,21,16,10,7,6
56,3,15,25,20,19,23
56,4,8,18,24,22,13
56,5,2,5,9,16,17
56,6,1,26,11,23,10
